Gene	cancer	CD4	CD8	Mono	M0	M1	M2	B	Neu	NK
CAPN11	0.338058481006483	0	0	0.235533955870515	18.3999598417063	2.51878779086857	45.9380101164308	0	0	0
CAPN2	132.318623112143	245.588900597669	504.227007996021	381.868527668845	175.661566814108	94.9712784138927	77.4024006071369	65.2990891003804	0.183617297483892	379.28340414102
CAPNS2	0.148415918526195	0	0	5.69536895311999	4.53563952027471	6.48906929090619	3.24561900445653	0	21.5411265519073	0
CARD11	3.72787198936807	31.754832352929	46.820978755597	0.672341226619334	2.25444282868344	0.730587842667616	1.00563945847656	35.5970728776379	0	64.5807329917775
CARD9	2.30194530927068	0	0	24.7580837493893	6.75541213067537	11.8181340950483	7.37640682831029	0	1.88863964626586	0.455706678016801
CARNS1	0.628715599191424	8.40504256219829	9.63992328981859	0.078511318623505	0.38087848047349	0	0	17.523665162187	0	19.5759775397543
CATSPER1	0.633431313291976	0	0	47.0469761256199	47.7059900822415	11.7921383043559	148.800157665343	0	1.46966532664968	71.5379700358112
CATSPERB	0.822952634375298	4.46532996389164	1.64284135984551	0	0.359881796312096	1.11407859447088	0	0.22673294826521	0	0.951958980627485
CBFA2T3	2.65597624127981	0.192400518374084	0	12.81458014452	0.821316109423941	0.376032885434815	0.943931714721181	8.61585203407796	22.0912869789097	0
CBR3	11.3658696342053	31.5172663448879	9.1195319856185	0.626786930364285	39.6759359851304	74.7001375615601	73.9115964196692	6.34852255142587	0	3.84838154710382
CBS	15.9888249121862	0	0	0	10.8117676659356	3.74175763772189	0.629287809814121	0.496432224342356	3.79232397631264	0
CCDC102A	8.4666402128373	17.2778344221954	45.8388189087292	0.15702263724701	0	0.100470927330584	0	9.74951677540401	0	108.158413170188
CCDC112	6.44664654558296	7.18842766075831	18.8926756382233	8.89901398924999	12.7297961385697	7.69675741338226	11.1687374009952	4.38091629054675	8.27230128559719	0
CCDC136	1.60109342699404	15.4954645113563	16.7223159109098	1.77980279785	0.19205359063393	0	0	1.13366474132605	0	16.8011918470596
CCDC144A	0.277007489874741	6.38121916042127	8.21420679922753	8.96132878583237	6.75541213067537	2.86776866796341	1.62877420431181	0	4.91189236182625	3.84838154710382
CCDC149	10.6596472974302	0	0	18.86590965721	5.37400155972567	1.60084630181966	3.24561900445653	0	1.30371722261173	0.455706678016801
CCDC170	0.820994289915669	0	0	28.0041524557261	11.1408692241114	3.74175763772189	0.943931714721181	0.22673294826521	17.9187041878426	0
CCDC50	30.1333469613818	1.41579816603726	2.16406441200009	10.1932379030536	12.0214845569487	8.81044182196911	7.37640682831029	59.6307653937501	0	8.15246977222445
CCDC6	27.5952923001693	59.8085040121836	62.6967824011272	73.9608577829857	123.869996553334	86.5164363285506	121.410169782783	83.4006136895158	0.143405093720248	54.879551072159
CCDC65	0.974015610988625	88.2894910577783	94.4633781911167	0	0	0	0	0	0	112.624683893685
CCDC89	0.376028900336197	2.0231453938158	11.2137883167277	0	0	0	0	0	0	11.3829621429359
CCL1	0	0	0	0	0	160.294840541062	0.466962191472243	0	0	0
CCL15	0.127184723814125	0	0	0	0	27.2976602980977	0	0	0	0
CCL2	51.7079122527348	0	0	3.13393465182143	33.9205419261235	2277.50493342336	7.5422959385742	0	0	0
CCL22	1.46438813847157	0	0	0	1180.30557307393	1501.20606617569	9180.97099478813	0	0	0
CCL23	0.710710123195085	0	0.393466256727289	0.949921710619017	0.57293207110742	40.392210525413	0	0	0	2.44071588845954
CCL28	6.39562171685831	38.0695971047656	25.0787129604509	0.626786930364285	4.12652796511122	2.32601266681275	11.3238331432019	29.4379520275002	0	41.1775099145452
CCL5	26.2540895188727	2.91520499654007	237.390576497676	3.1404527449402	0	34.5088645370085	0.116341014593701	0	0	207.212397587525
CCL7	0.271937202318684	0	0	0	3.52867028620572	214.232624455232	2.56829205309734	0	0	0.455706678016801
CCL8	1.53716216194301	0	0	0.280041524557261	1.89456103237135	133.717570117623	1.16740547868061	0	0	0
CCM2L	2.32322460629302	0	0	0.940180395546428	0	21.3556855645641	0	0	0.578410944218206	0
CCNA1	0.293115886778307	0	0	0	69.3378092524678	37.4104880434721	46.4200648228865	0.165477408114119	0	0
CCND1	94.5990449298178	1.93500939532695	3.28568271969101	0.62809054898804	812.701029489116	1129.45121409789	60.3809865741306	7.74682948092111	0	1.90391796125497
CCNJL	3.29890550514808	0	0	0	0	0	0	0	92.6762612205306	25.5504147860507
CCR3	0.136988249095599	0	1.64284135984551	0.949921710619017	0.545477985357284	0.146117568533523	0.465364058374802	0	126.433131985379	0
CCR4	0.647456941248155	17.7552325554557	192.650113196191	1.68085306654833	2.66439987430224	0.471914990303046	1.32775322909585	0	0	0
CCR5	2.45019321306674	1.28596159282485	230.819211058294	11.5955582117393	91.4705121717022	83.9636095773896	46.9139474280535	0	0.202146472920184	8.31465227059998
CCR7	2.13069959989407	1141.44133672424	166.23949346728	2.66938483319917	0	5.94630461584322	0.116740547868061	303.816521297522	0	1.90391796125497
CCR8	0.382132339227671	1.68628364052222	12.5393564802254	0	0	0	0	0	0	0
CCRL2	3.12413427576753	1.43785956792434	6.83964898921387	54.1455375052839	577.641944064585	363.092262985791	340.576563270728	2.58227649364037	5.77040681412068	3.31158361989926
CD109	5.99715671938987	1.68981568773398	1.13994149820231	0	188.543618491662	70.5575694802732	37.4737158656475	0	0	0.951958980627485
CD160	0.360208814788205	0	23.9387714622486	0	0	0	0	0	0	124.017350844105
CD163	25.8205709943271	0	0	306.508071959736	190.011644375634	395.215477340239	8.88314854987628	0.860758831213457	0.463233591594082	0
CD180	1.77987395337307	0	0	25.8875883252154	14.4549487105485	16.5192636835538	29.6669587213936	70.7406798587454	0	0
CD19	0.553274401177215	0.349315883214298	0	0.62809054898804	0.761756960946979	0.146117568533523	0.814387102155904	35.3703399293727	0.510529924578676	0
CD1A	0.333195791092362	0	0	8.12120421216058	4.92789665654365	1.23606511767314	0.885168819397235	2.92658002612575	0	0
CD1C	1.11789965190073	0	0	28.2054118663928	0.957039252375281	0	0.349023043781102	9.06931793060838	0	0.496252302610684
CD1D	1.51615154947581	0	0	394.40430000356	8.30325618914616	1.55541558739357	2.06539391192688	26.8073401144872	8.73986986586329	0
CD2	7.98640092197169	684.453834470681	1295.38041223818	12.7744833057673	0	0	0.814387102155904	0	0.496398616719462	698.220503468338
CD200	8.25338818746324	3.41633438912546	0	0	0	0	0	42.3990613255942	0	0
CD22	2.31642348102545	0	0	0.672341226619334	7.8406438915585	1.44919201219558	14.3099447950252	282.304458242686	0.283937938821916	0.455706678016801
CD226	0.716639429024054	45.3552022155526	45.1781373957514	1.25357386072857	0	0.442941528062922	0	0	0	85.2206015784569
CD244	0.536350626389102	0.446212532240679	19.3790054694393	24.7580837493893	0	0	0	0	0	74.0500723659744
CD247	3.87273184977839	650.635479592083	661.023311301846	3.44732811700357	0	0	0	0	0.334190363515903	3005.43047708162
CD27	5.37000774456984	401.805892423305	558.722084552751	1.008511839929	0	0	0	1.20506236369884	0	7.24105641619085
CD276	104.090604687802	0	0	0.35596055957	546.940388822255	472.589830178911	662.954707639176	0	0	0
CD28	1.15568170529446	492.429963456196	319.532644489951	1.34468245323867	0.19205359063393	0	1.50845918771484	0	0	0.496252302610684
CD300C	1.4366664523225	0.085918831448904	0	167.3014629979	148.99985522582	109.1470014959	86.2086918139321	0	0.650223255187686	32.9844945177268
CD300LB	0.445738387745222	0	0	26.6039448329398	1.27169897957022	0.200941854661168	0	0	6.51719634542639	0.496252302610684
CD300LF	2.21951782101431	0	0	29.1243185539552	7.89317413391034	8.90170598426455	8.98902218584068	0.827387040570593	68.7890410111262	0
CD33	3.66827148120943	0.162348916069344	0	336.02676823408	190.913227381886	208.302844153834	186.727328422889	0	24.4180407258825	0
CD36	11.5811309932118	0	0	417.126702157432	554.756709425542	384.532403962866	924.935360758646	0	0.546736554552333	0
CD3D	9.03674530864798	237.14007002172	453.42421531736	0.336170613309667	0	0	0	0	0	25.1872305593632
CD3E	11.3691150866009	234.519620298549	472.316890955583	0.566290994614087	0	0	0	0	0	155.518267637972
CD40	23.1278727739834	0.628731569343682	1.13994149820231	1.68085306654833	4.42216374461663	6.92769457338455	2.80177314883346	97.4753874646652	0	0
CD6	3.25178497128452	194.954531470435	139.641515586868	0.080898713516298	0	0.292235137067046	0	3.99958937549078	0	7.15996516700308
CD69	4.60805878576266	451.5964054405	273.533086414277	6.64945197433312	0	0	0	586.558137162097	0.943625898144281	205.781869524597
CD7	6.89686003606571	22.284712580369	55.0351855548245	7.11921119139999	0	0	0	0	12.4504967563966	181.053798432566
CD70	1.07113157852199	1.64533324962937	22.7988299640462	0.313393465182143	0	2.52247366239999	0	1.32381926491295	0	0.951958980627485
CD79A	4.11391451705618	1.10500345445799	0	0.549579230364535	0.188824889839559	1.39282651524112	0.314643904907061	295.211696075587	0.239513854455901	0.911413356033602
CD79B	3.9146477119825	9.46258976228889	13.6792979784277	5.69536895311999	1.3346890320544	1.49473797003771	0	346.34421518285	0	33.2374730727742
CD86	5.92225528660231	0	1.64284135984551	74.2742512481678	11.0454759337312	4.48912662274075	41.1603501019714	2.94752832744772	0	0
CD96	3.4396208756063	223.964444827822	250.53330737644	0.808987135162982	0	0	0	26.6639291699386	0	208.873041801216
CDA	6.81684048793751	0	0	150.102257162692	185.167797917027	63.2450574435091	24.470560156263	0	384.41534879663	0
CDC42BPA	13.0730037360311	0.94730162015982	0	0.316640570206339	10.0884366813559	3.37012330461633	0.817183835076425	0	0	0
CDC42BPB	49.0048460877925	8.82539879731204	2.27988299640462	29.4589857271214	53.3389298898706	41.0593498906955	53.8658897568833	35.5970728776379	0	0
CDC42BPG	10.0473866994241	9.83431271623262	9.85704815907304	0.633281140412678	0	0.100470927330584	0.16760657641276	9.85706165373019	4.46889843875712	9.89420523510389
CDC42EP1	68.8708663232473	0	0	10.3615364086187	39.084573182594	29.2520868982312	0.885168819397235	0.344303532485383	0	0
CDC42EP5	20.6896099374386	0	0	0	1.23778749223134	9.73185452330421	0.698046087562203	0	0	0
CDH23	1.45477675894251	8.66055714967591	9.44319016145494	21.2149182038247	32.1251368082598	14.4734217056057	38.3865563986614	0	25.388957808296	1.40766565864429
CDK14	8.7248183194164	0.927545800008251	0	22.5643294931143	20.8785856303494	33.8456731674778	14.6589678388063	153.06660250556	91.015673034602	0.496252302610684
CDK2AP1	161.811008455506	0	0	19.631715352793	12.4278431541127	10.1837882155951	10.2380092842456	0	0	0.992504605221368
CDKN1B	41.7886044063824	99.1697916326118	110.564018140368	12.3489822380472	0	0	0	95.4804644818464	47.5582879746633	40.4071430472614
CDS1	13.3040309779942	1.89565457014453	1.13994149820231	1.008511839929	17.6866340860595	12.7150981705758	12.2577575261464	0.330954816228237	0	0
CEACAM1	15.3517717024956	2.18828034687322	0.786932513454579	0.323594854065193	0.167828205678165	0	0.147528136566206	0.906931793060838	29.9400074960015	0
CEACAM21	1.24786504557998	114.282199084631	44.6584201385473	0.313393465182143	0	0	1.16341014593701	21.5120630548354	0	37.4199244241132
CEBPA	0.93160424894176	0.602290751725925	7.97959048741619	194.71042608479	491.603514768144	377.315317223109	750.039429447101	1.8202514892553	30.1381455789976	38.1691552817713
CEBPD	51.4578262425626	0.174657941607149	13.3778527287278	464.923958207269	36.4485608521141	36.1914187273954	52.8150728907017	1.09522907263669	524.360554852784	177.388735393463
CELSR1	24.994069907336	9.42739136195104	3.41982449460694	0.280041524557261	22.7368525410788	12.6205236932959	8.26157564770753	26.2854977432805	0	0.951958980627485
CENPV	18.1875194170781	17.2668896206237	10.0333895465459	0.316640570206339	12.4020597912772	8.72643007860927	59.0707172212388	12.2227754032311	0	11.9197600701405
CERCAM	31.4312566866191	0	1.37713189854551	1.008511839929	11.7958191337806	8.11811431738637	6.49123800891306	1.09522907263669	0	22.4415592891208
CERS4	58.6419893547236	15.8935588908112	28.4985374550578	10.968771281375	18.1159430784485	8.81801432593845	0.16760657641276	54.1891746353851	23.1328374437335	118.124004846996
CES1	12.2728338161253	0.182111878611506	11.3994149820231	24.7310653664041	1.78326547758862	9.78127352640445	0.295056273132412	0	0	2.9775138156641
CFH	30.6108777730911	1.5289155072301	21.05044473491	0.404493567581491	0	0	0	0	0	2.35962463927177
CFP	2.28083460443223	60.7691287709865	2.27988299640462	1146.0799021711	0.719763592624191	6.00506994410268	0.629287809814121	4.38091629054675	534.442458201484	0
CH25H	2.77850986953887	0.257085908488638	0	0.316640570206339	1.78876273127148	30.9139017010333	160.231887050599	0	0	0
CHI3L1	34.7093427879401	0	0	0.280041524557261	7041.98240914583	9758.25969109503	281.74665494985	0	475.663451837902	0
CHIT1	2.95910504982588	0.202689158136662	0	0.235533955870515	1240.29132386618	958.901753957663	125.542918057917	0.906931793060838	6.23620591399718	0
CHL1	1.78628530218263	0	0	0	0	0	0	16.8786956276401	0	0
CHMP4C	19.2149306686499	0	0	0	6.427672074694	3.94506134739613	30.0159817651747	0	0	0
CHN2	5.32535808847047	0.958913455154149	15.5419171407279	81.4823009473571	32.147107818531	10.6374188175826	54.6802768590392	0	0	13.7020411576138
CHST15	19.8609939379965	0	0	59.9288862552539	42.274035428544	31.7838325322192	1.50845918771484	12.0168462580561	119.593247453179	0
CIITA	7.61885100366253	0	4.72159508072747	40.0459380116884	2.03991334210594	1.61643323112379	7.70990251498696	65.7525549969108	5.10098038755776	0.911413356033602
CISH	17.6707405030489	103.718783532658	45.9995580756742	21.0336655142375	15.9234091933292	28.5244265035047	117.620765754231	0	12.4168283537029	17.1352616512947
CLDN23	2.81593403114587	0	0	5.33940839354999	116.153979090225	45.6696506148865	134.982235205129	0	0	0
CLEC10A	2.70657961206898	0	0	41.0128148237794	3.20561181736344	0.162898710884762	0	0	0	0
CLEC5A	2.06498824085109	0	0	8.71475636720906	2.29172828442968	14.9969763567694	0	0	1.58913084220736	0
CLEC6A	0.038671783541894	0	0	38.6301495651733	3.02265719121917	33.3269654089637	0.943931714721181	0	0.663404447435324	0
CLEC7A	8.54838796172109	0.253856203818277	0	1054.63638148265	123.086572294786	109.556855265924	8.81002933739769	0	1170.09666295616	0.455706678016801
CLECL1	0.8287795986957	1.57593404563317	59.1422889544383	8.16517713684452	42.5535111438449	58.3017124033904	9.77264522587084	9.10125744627652	0	0.496252302610684
CLIC3	6.9521994416532	1.12113528632322	63.8367238993295	0.626786930364285	2.15076781285907	0.764150127370093	1.16740547868061	0	0	1401.90258149425
CLIC4	71.4856118552335	0	0	45.4650769961596	3.20851330532793	7.9915443784026	1.18022509252965	22.5049275035201	0.335622615191555	0
CLMN	10.7666848773824	0.171502369968771	0.393466256727289	43.6864778309328	22.0461921368365	24.6590904966854	14.4736196257248	25.4835208495743	0.254364462538868	0
CLRN3	0.140003153389545	0	0	0.280041524557261	0	0	3.01691837542968	0	0	0
CLU	674.476539575376	10.4438486075231	31.9183619496647	19.9483559229994	287.148860052439	294.04633164972	91.1779775685414	1.33319645849693	0	2.35962463927177
CMSS1	31.7772026056395	28.0665472841314	26.2186544586532	2.50714772145714	8.74729024771278	5.84961545396855	1.50845918771484	41.3290902134048	0	11.6359406979833
CMTM8	14.5547625870773	21.815446268645	2.27988299640462	1.34468245323867	5.18194796909174	3.00257121089523	15.0595306749798	0	1.05276972047254	0
CNIH3	4.04029574677963	1.23647634477934	0.821420679922754	0.280041524557261	277.408167763629	155.865827429863	129.318644916802	0	0	1.86337233666109
CNR1	0.366830789965251	0	0	0	0	0.050235463665292	0	10.9522907263669	2.78635810563354	0.455706678016801
CNR2	0.038779506332203	0.844681706678452	22.4275766334555	0.633281140412678	0	0	0	124.604488309931	1.28102865665252	20.7712102679451
CNTLN	3.13649980071414	0	0	28.4768447656	13.8972214860908	15.2933171494576	6.5374706806114	0	0.589778930558635	1.48875690783205
CNTNAP2	0.951662008530711	0	0	0	0	0	0	26.5113720013745	0	0
CNTNAP3	0.845727076905032	0	0	0.316640570206339	0	0	0	0.330954816228237	223.394678804551	0
COBLL1	17.3446507579725	1.00801724195355	0	0.404493567581491	0.695538207668426	0.355573151579761	0.295056273132412	380.283251630105	0	0
COL19A1	0.033113915537185	0	0	0	0	0	0	94.3391679009948	0	0
COL5A3	8.47921249241193	0.352150585972519	27.9361042276375	0	2.32711898355074	5.48074031660451	7.70990251498696	0	0	1.3671200340504
COL6A2	212.573481798758	8.58597754245786	45.9995580756742	0	21.0111370081062	15.3770997205256	0.8380328820638	0	0	8.7298133240229
COL8A2	6.27428930692769	0	0	1.58320285103169	69.2940538398202	39.0675152759868	7.5239349648765	0	0	0
COLEC12	5.05261680792173	0	0	1.25357386072857	13.7627844712875	1.58519131720381	19.4956714939661	0	0	0
CPA5	0.152888664528634	17.0147135958683	23.9387714622486	0	0	0	0	0	0	0
CPM	12.3005446121847	0.752481087035304	0	3.6405398192444	97.5242632059796	130.350881707768	138.757962064014	1.09522907263669	0	0
CPNE2	35.0429651419807	5.73370017202739	52.4373089173064	29.1243185539552	52.0413236899199	39.7000600035131	38.3573155072135	0	21.5075970336729	3.80783592250994
CPNE5	2.33071412478269	0.523973824821447	1.13994149820231	0	0	0	0	38.7713341533508	0	0.455706678016801
CR2	0.147059836390519	2.20226503118186	0.821420679922754	0	0	0.146117568533523	0	18.420238987968	0	0
CRABP2	70.2693748341418	0	0	0	130.965750516598	43.188985658179	146.159165930812	0	0	0
CREB5	3.02719561670232	0	0	10.6788167871	0	0	0	0	156.660262783261	0
CRIP2	168.977709583973	12.7768265711103	13.1427308787641	1.06788167871	0	0	0	1.37721412994153	0	1.3671200340504
CRTAM	0.555726240651063	0.915933965013922	32.0354065169874	12.2966044544773	183.356142512381	120.81769359069	139.03799251086	0	0	17.2666033325605
CSF1	19.3479863556088	0	1.57386502690916	0	8.22387261345607	10.0070176229641	1.17324603488932	0	2.48582713894007	0
