Samples	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Malignant	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Endothelial_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__CAF	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD8	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__NK_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Macrophages	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD4	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__B_cells
TCGA-DK-AA6U-01A	0.44385743916052034	0.00348687302648806	0.46882819915861024	0	0	0.08382748865438136	0	0
TCGA-BT-A20O-01A	0	0.0155030873460548	0.2538954161909246	0.27092651135726525	0	0.4596749851057554	0	0
TCGA-GD-A3OS-01A	0	0	0.9077930982083076	0.01956145791212147	0	0.07264544387957095	0	0
TCGA-XF-A9SZ-01A	0.06183490845418052	0.02054825416204912	0.7431269504630055	0.00173922663725979	0	0.17275066028350528	0	0
TCGA-4Z-AA82-01A	0.09602209111989254	0.00392911151101791	0.8028618227114332	0	0	0.09718697465765612	0	0
TCGA-GD-A3OP-11A	0.01044738872232525	0.11419750647667906	0.6188426890993008	0	0.00287218837750654	0.1964983722062188	0.0571418551179696	0
TCGA-DK-AA76-01A	0.29055046216277425	0	0.681786354802845	0	0	0.02766318303438092	0	0
TCGA-DK-A3IL-01A	0.00546582376064591	0.03644098985078703	0.8528751360489775	0	0	0.06023140022180253	0.04138080700526452	0.00360584311252257
TCGA-E7-A678-01A	0.03873652981045575	0.1164874934358954	0.36640602418167223	0.05060327121458041	0	0.2968644462732542	0	0.13090223508414184
TCGA-ZF-A9R1-01A	0.01343008335843132	0.02883669272565903	0.8303154603416961	0	0	0.07623971523414833	0.04140441857879702	0.00977362976126809
TCGA-XF-A9SH-01A	0.20134625942722356	0.08645483179838319	0.5450345318290286	0	0	0.14587131463347283	0.02129306231189183	0
TCGA-FD-A5BU-01A	0	0.01633203978428879	0.7788886310362845	0.03701524566068361	0	0.15696942084928583	0	0.01079466266945729
TCGA-C4-A0F7-01A	0	0.04877912287949794	0.8401414271945642	0	0	0.08590488458351886	0.02517456534241905	0
TCGA-C4-A0F0-01A	0	0.05615766777087734	0.8516027871685439	0.01558510491778626	0.00319828661084412	0.06936892858655987	0.00408722494538843	0
TCGA-FD-A3N5-01A	0.00236266007342819	0.105488851566497	0.7271811087923099	0.0206949421564526	0	0.13636940800071395	0.00777531175557841	1.277176550199e-4
TCGA-ZF-A9R5-01A	0.03492651024595626	0.00184891114589181	0.48702570682495566	0	0.02341260852504598	0.28697393311975977	0.14958153467162805	0.01623079546676238
TCGA-CU-A3KJ-01A	0	0	0.784172869685144	0.0267936378668682	0	0.1890334924479878	0	0
TCGA-DK-AA6S-01A	4.6188201061738e-4	0.00437795808540802	0.7771654427109994	0.06017624185210058	0	0.1578184753408748	0	0
TCGA-BT-A42E-01A	0.01487177051497356	0.00247414690749694	0.44035555127254566	0.11826243972485048	0	0.42403609158013333	0	0
TCGA-FD-A43X-01A	0.00875767073798081	0.06072374784703358	0.7397126232230141	0	0	0.15462634056752175	0.03617961762444983	0
TCGA-ZF-AA4R-01A	0.13498264074894115	0.00990791289704372	0.7956798520483255	0.01637944513335692	0	0.03940890223549098	0	0.00364124693684194
TCGA-BT-A20T-01A	0	0.02111090734166851	0.7207684218679185	0.0633405732643481	0	0.19478009752606484	0	0
TCGA-E7-A7DU-01A	0.00492129870571594	0.13844106698126654	0.64334696906309	0	0	0.14365920732854678	0.06920282981751004	4.2862810387069e-4
TCGA-DK-A3WY-01A	0	0.05938373873286878	0.18630170509477703	0	0	0.10323456251056226	0.20206746486684665	0.44901252879494546
TCGA-G2-A2EF-01A	0	0.00986439872367326	0.5971192594636996	0.11700489210550448	0.01716680731753581	0.25884464238958677	0	0
TCGA-BT-A20V-01A	0.1728226622941783	0.00198139562637057	0.4521154350799644	0.07401850623655841	0	0.2990620007629285	0	0
TCGA-K4-A3WV-01A	0.5700156176027967	0.00378723435229679	0.3720640750852334	0	0	0.05413307295967301	0	0
TCGA-GU-AATQ-01A	0	0.03439962780689444	0.670219447587623	0.03913693002669903	0	0.25624399457878366	0	0
TCGA-CF-A3MF-01A	0.12559450572662895	0.19607013680596613	0.5892116057442883	0	0	0.08912375172311644	0	0
TCGA-CF-A47T-01A	0.00374806106727263	0.02941361604885859	0.9135148390789822	0	0	0.02224783051902217	0.03107565328586433	0
TCGA-YC-A8S6-01A	0	0.16567942306908312	0.6016880733309234	0	0	0.15158208772735443	0.08105041587263902	0
TCGA-DK-A3IS-01A	0.00948254788596892	0.0783395210722468	0.727297820504654	0.00108570933994882	0	0.18360629918013663	1.8810201704513e-4	0
TCGA-XF-A9SJ-01A	5.0100834102856e-4	0.02697780575138402	0.5864842014538795	0.10119807301548142	0.00248421060306537	0.26453214621461185	0	0.01782255462054932
TCGA-DK-AA6T-01A	0	0.00656937802076006	0.111532955359694	0.01568766422226502	0	0.11913358875180648	0.03395193944382743	0.713124474201647
TCGA-BT-A20N-01A	0	0.04248076098912856	0.8463641324438607	0	0	0.08990563046815753	0.02118385530153706	6.56207973162e-5
TCGA-XF-AAMW-01A	0.02472668531692643	0.00646973202640083	0.8444772914941341	0	0	0.11523792792688509	0.00762990421049203	0.0014584590251616
TCGA-BT-A3PJ-01A	0	0.12678009520100245	0.67575090675985	0.0248761393801845	0.00265479560744318	0.16993806305151996	0	0
TCGA-GC-A3OO-01A	0	0.03118353485276993	0.8190529224981581	0	0	0.14574267271062896	0.00402086993844309	0
TCGA-BT-A2LB-11A	0.0587489056264995	0.13117852560230747	0.551200145560961	0.00919509473703199	0.00130574903890314	0.1163484453078978	0.08816374127600321	0.04385939285039591
TCGA-E7-A6ME-01A	0.02036818726224212	0.02121942309510994	0.46173970011231474	0.15522437364293634	0	0.2806506960866725	0	0.06079761980072435
TCGA-XF-AAN5-01A	0.00622140654515899	0.0347481948030733	0.5805775056387689	0.11853279291097898	0	0.25732187144932656	0	0.00259822865269345
TCGA-FD-A3SN-01A	0.03267695688569027	0.01158369731820631	0.7598120158577536	0.06011558643937958	0	0.1270834645737209	0	0.0087282789252491
TCGA-ZF-A9R2-01A	0.35215541291130575	0	0.5685404289415834	0	0	0.07930415814711086	0	0
TCGA-ZF-AA4T-01A	0.02229499694272532	0.01475401363186219	0.8020415919503583	0	0	0.11808489001436472	0.04282450746068946	0
TCGA-E7-A4IJ-01A	0.1335141700123605	0	0.4378470066846424	0.233476468708968	0	0.19516235459402909	0	0
TCGA-FD-A6TE-01A	0.009491575561551	4.9722727341671e-4	0.5538193514757098	0.13821325860801742	0	0.26892940502530976	0	0.02904918205599523
TCGA-H4-A2HO-01A	0.2870150715553076	0.09649827925814748	0.3862674607542886	9.4681493896257e-4	0	0.14682109713549496	0.08245127635779893	0
TCGA-FD-A6TB-01A	0	0.02751062704956662	0.5531954957259415	0.06064996322026382	0	0.24563599205570383	0.07071175354463552	0.04229616840388885
TCGA-XF-AAN3-01A	0.05351959319622913	8.727422690372e-5	0.7329974176770182	0	0	0.20758231650730505	0.00581339839254393	0
TCGA-XF-AAMH-01A	0.02563150096427672	0.10674716516918684	0.8055398846821287	0	0	0.06208144918440772	0	0
TCGA-FD-A3B8-01A	0	0.0446567651339297	0.5909034851285809	0.06767205083193929	0	0.2646129849626894	0.02134402680137285	0.01081068714148774
TCGA-XF-A9SY-01A	0	0	0.6893537751954224	0.08783698130924142	0	0.2228092434953362	0	0
TCGA-CU-A0YN-01A	0	0	0.7558901943314675	0.04427950809427161	0	0.18004473014022396	0.01852610005979316	0.00125946737424373
TCGA-FD-A5BZ-01A	3.5379898399693e-4	0.02404910940478161	0.9169599757302461	0.01215281724729085	0	0.04648429863368441	0	0
TCGA-BT-A20P-01A	0	6.760127891155e-4	0.8540619304948092	0.00671217458680541	0	0.13632932976827516	0.00222055236099475	0
TCGA-XF-A8HD-01A	0	0.1235348557910064	0.4797449136299769	0.19422422708069575	0	0.19671511265130484	0	0.00578089084701606
TCGA-GV-A3JX-01A	0.01969992627623601	0.02610612569079267	0.4051945867673623	0.1372520592369023	0	0.41174730202870674	0	0
TCGA-H4-A2HQ-01A	0	0	0.7423616052736527	0.02371633522356118	0	0.1847958641903946	0	0.04912619531239168
TCGA-XF-A9SP-01A	0.03361076760317589	0.04975890693052672	0.7616388203101653	0.01516624491188428	0	0.1339850790708942	0	0.00584018117335366
TCGA-DK-A3IK-01A	0.14127647847497646	0.02151158028312615	0.7319218567924243	0.00355696068264795	0	0.05257560558224376	0	0.04915751818458133
TCGA-C4-A0F6-01A	0.07541860310499196	0.01724885208692607	0.7336902875540896	0.04434746632838222	0	0.09584251323616978	0	0.03345227768944029
TCGA-CF-A7I0-01A	0	0.15103068287400742	0.6900149779041863	0.0148619969087182	0	0.11117083309231406	0.03292150922077412	0
TCGA-FD-A3B6-01A	0	0.00249310227867279	0.5027968562568353	0.13734134216019464	0	0.35699569084115906	0	3.7300846313827e-4
TCGA-GU-A764-01A	0.00578766164555385	0.0308203610912985	0.7133448152414167	0.0217638071329204	0.00416162447404463	0.1857681880362508	0.03835354237851526	0
TCGA-GU-A42R-01A	0.15284605687701353	0.07056951333321997	0.6914694981477627	0	0	0.03849951153999255	0.0466154201020112	0
TCGA-DK-A6B6-01A	0	0.00166172100143874	0.1574446421179126	0.24342033798579585	0.02796754295444041	0.4858672609520702	0	0.0836384949883421
TCGA-R3-A69X-01A	0.01804821133599289	0.04982374331290456	0.6471009837936808	0	0	0.22635503547053373	0.0581975309852285	4.7449510165961e-4
TCGA-5N-A9KM-01A	0.10818733226780732	0.01443004018689174	0.5759773357894051	0.03650216995928965	0	0.25974235902313003	0	0.00516076277347621
TCGA-FD-A6TD-01A	0.00987453899006788	0.01938649039048628	0.6825408836382536	0.01800508950837878	0.00472064273631922	0.24930416023873037	0.00953304369708229	0.00663515080068152
TCGA-GC-A3BM-11A	0.00807660176546394	0.07411554596070846	0.7984681661993804	0.01424059383205684	0.00405784592904209	0.07307256129464598	0.0279686850187021	0
TCGA-4Z-AA7M-01A	0.17364674204630237	0	0.6959363048032855	0	0	0.13041695315041213	0	0
TCGA-ZF-AA56-01A	0	0.07643854159975501	0.6525936101995309	0.02102241494401448	0	0.20658709010723883	0.01110058264663524	0.03225776050282557
TCGA-CU-A0YR-11A	0.00100470992403418	0.13985814753598316	0.6883487408444834	0	0	0.09210153108897302	0.05671171595144596	0.02197515465508031
TCGA-XF-A8HH-01A	0	0.02336152257951293	0.8192484482774267	0.02105110923568715	0	0.13633891990737304	0	0
TCGA-C4-A0EZ-01A	0.06699283278973575	0.0019012587455609	0.837260137456526	0	0	0.0938457710081773	0	0
TCGA-XF-AAML-01A	0.3109591701995832	0	0.23598957036407145	0.0910391458842869	0	0.3620121135520584	0	0
TCGA-K4-A54R-11A	0.03025329561277598	0.08640450977456526	0.7690901541678016	0.0276589969207129	0	0.06598688219344445	0.02060616133069995	0
TCGA-ZF-AA58-01A	0	0.00499043779399912	0.5971597873609938	0.10758432701368578	0.00960585593757016	0.2806595918937511	0	0
TCGA-UY-A9PA-01A	0.01811502553768705	0.05286147342531497	0.5504124050412151	0.14955707304967844	0	0.22905402294610447	0	0
TCGA-G2-AA3F-01A	5.1035320734198e-4	0	0.6644964323153242	0	0	0.22418960878565664	0.11080360569167728	0
TCGA-FJ-A871-01A	0.00278578825452676	6.2462201524989e-4	0.9784642090601803	0.00745628742768598	0	0.01066909324235708	0	0
TCGA-ZF-A9RN-01A	0.06527024195865697	0	0.20206697070995056	0.3768729842612395	0	0.3557898030701528	0	0
TCGA-GC-A3RB-01A	0	0	0.702314861321869	0	0	0.29768513867813107	0	0
TCGA-UY-A9PF-01A	0.14916892181156846	0.06429998169954669	0.593676793016124	0.01784908079876867	0	0.15784049603479725	0.01550252036745796	0.00166220627173724
TCGA-YC-A89H-01A	0	0.00351625414482365	0.7915584531852125	0	0.02531027744365661	0.17961501522630713	0	0
TCGA-XF-AAMQ-01A	0	0.00367231610693279	0.4740867848848728	0.13181773678603934	0	0.3615345099107723	0	0.02888865231138269
TCGA-FD-A3B4-01A	0	0.02404268655492445	0.6917460892685057	0.1014721077299329	0	0.15300757528198342	0	0.02973154116465344
TCGA-DK-A1AB-01A	0	0.01179150008583953	0.7441078286939676	0.03503216413582028	0	0.18892122659375352	0	0.02014728049061909
TCGA-ZF-AA4N-01A	0.04068791797366044	0.08818398863001609	0.6094503998773853	0.06669531178820155	0	0.19498238173073668	0	0
TCGA-BT-A20X-01A	0	0.04756507819571119	0.7872986559322859	0.04037958232149967	0	0.1243663888327732	0	3.9029471773e-4
TCGA-GV-A3JW-01A	0.5069462205475108	0	0.4443412810383454	0	0	0.04871249841414371	0	0
TCGA-UY-A8OD-01A	0.01053656299310344	0.04538949750955163	0.7520293705682752	0.02752449706173186	0	0.1452394509125549	4.2091212338173e-4	0.01885970883140124
TCGA-2F-A9KT-01A	0.00479460830935935	2.0881426061991e-4	0.854561665763764	0	0	0.10068411797123916	0.03975079369501754	0
TCGA-ZF-AA5H-01A	0	0.03775487266280575	0.6969617879737844	0.06187126850651925	0	0.1855793968284278	0	0.01783267402846272
TCGA-XF-A9T2-01A	0	0.05206647675240828	0.8470843616244615	0	0	0.0846287259270009	0.01622043569612923	0
TCGA-BT-A20Q-11A	0	0.05509882542435512	0.8992391276146935	6.5918000443873e-4	0	0.04500286695651268	0	0
TCGA-DK-A3WX-01A	0	0.00639970553168204	0.828628854931819	0	0.02480734877912772	0.09657700198762488	0.04358708876974649	0
TCGA-GD-A2C5-11A	0.03535595381082363	0.10652047032983616	0.5227917502767898	0.02784612625349392	0	0.15342433172045472	0.11325461490708262	0.04080675270151917
TCGA-YF-AA3L-01A	0.13743341288943908	0.04357161528617996	0.6099519564312663	0	0	0.195134739050601	0.01390827634251354	0
TCGA-BT-A2LA-01A	0.14216082466552088	0	0.7852543980540042	0.01684964999966454	0	0.05573512728081056	0	0
TCGA-4Z-AA87-01A	0	0	0.5278889989095443	0.13543451333069476	0	0.3366764877597609	0	0
TCGA-BT-A2LB-01A	6.107813970384e-5	0.00988528941913251	0.76718190592492	0.01028717038834939	0	0.16428113589889973	0.03144144488071365	0.01686197534828087
TCGA-XF-A8HB-01A	0.34593852838541045	1.0192514530091e-4	0.49405616676568953	0	0	0.15990337970359922	0	0
TCGA-DK-A2I6-01A	0.04925073164092442	0.02323603362736399	0.8560979833548321	1.5780441721246e-4	0	0.07125744695966704	0	0
TCGA-ZF-AA4X-01A	0.6574505828015881	0	0.2575591182995327	0	0	0.08201329020284467	0.00297700869603453	0
TCGA-E7-A7PW-01A	0.06456661978187202	0	0.6488943265982301	0	0.00535537526753688	0.281183678352361	0	0
TCGA-4Z-AA7S-01A	0.01719886873860004	0.0477280349572053	0.81085661678091	0	0	0.06396563174799541	0.06025084777528915	0
TCGA-CF-A3MH-01A	0.4958205763238996	0.11581212943702188	0.24681922779992851	0	0	0.09428938182389655	0.04725868461525352	0
TCGA-DK-A6B2-01A	0.05862225497939895	0.01136904296613089	0.6266809688477433	0.03717486135927967	0	0.23086170462897676	0.00539710053043963	0.02989406668803095
TCGA-4Z-AA86-01A	0	0.00277391810472516	0.6400371046844271	0.08933277309673388	0.00590330888709449	0.26195289522701937	0	0
TCGA-BL-A0C8-01B	0.05232743927245093	0.01313207583404907	0.7510795433458057	0	0	0.10862169555253404	0.07483924599516001	0
TCGA-5N-A9KI-01A	0.05414927565657667	0.00896918297944767	0.7348644379203523	0	0	0.2020171034436232	0	0
TCGA-XF-A9SL-01A	0	0.10843213900112895	0.5712894456283563	0	0	0.1859678754418007	0.099763911150115	0.03454662877859909
TCGA-XF-AAN2-01A	0	0	0.5078940930109782	0.14514065596212936	0	0.3469652510268925	0	0
TCGA-CF-A9FL-01A	0.10430965323197014	0.02995017541079358	0.753013599126631	0.03230163913809459	0	0.08042493309251059	0	0
TCGA-CF-A9FM-01A	0	0.13405521433658968	0.47487109834379593	0	6.7677991699723e-4	0.2745976962716358	0.1157992111309814	0
TCGA-ZF-A9RD-01A	0	0.04112208486088895	0.5553096731662533	0.11598075760657749	0	0.25836620121447873	0	0.02922128315180142
TCGA-G2-AA3D-01A	0.2104677976042062	0.02264114386108729	0.569768919596099	0	0	0.12187876013588164	0.07524337880272584	0
TCGA-DK-A2I2-01A	0.01658221209841866	0.06001790010634329	0.632032514018652	0.01743825939138071	0	0.27348133204246283	4.4778234274259e-4	0
TCGA-FD-A62S-01A	0	0.00148846584128312	0.7937603148031407	0.01547968066840203	0	0.1606191966346426	0.01503424570299183	0.0136180963495397
TCGA-MV-A51V-01A	0.4826407328652678	0.03055017738484304	0.4490993232675002	0	0	0.03770976648238908	0	0
TCGA-E5-A2PC-01A	0.01145752735775196	0.01808509492972783	0.662984274353564	0.05197905672642019	0	0.255494046632536	0	0
TCGA-DK-A3X2-01A	8.5670052205872e-4	0	0.7273817495409544	0	0	0.17592621410043766	0.09583533583654924	0
TCGA-GD-A76B-01A	0.16062875073102195	0.05359535037699444	0.21099357722623047	0.06128971947782054	0	0.40868027028788706	0.04107234339535534	0.06373998850469027
TCGA-GC-A6I1-01A	0	1.3309527211975e-4	0.4092344421889045	0.1581574447719658	0.00660032107491577	0.42587469669209416	0	0
TCGA-BL-A13J-01B	0	0	0.8054212058465462	0	0	0.11004598802926235	0.08453280612419134	0
TCGA-XF-A9SK-01A	0.01766920022350801	0.00387318187391976	0.6941311939186352	0.01802444554860665	0	0.25071585738865426	0	0.0155861210466761
TCGA-DK-A1AD-01A	0.1513525655565088	0.01218282694622739	0.5815452968987057	0.05119843810138906	0	0.19524986053934945	0	0.00847101195781966
TCGA-K4-A5RI-01A	0.01798409994168552	0.00690543403075745	0.8292672046316136	0	0.00216448352351467	0.14367877787242875	0	0
TCGA-FD-A3SQ-01A	0.03184346066323959	0.00682961839550398	0.7681316449839569	0.02300913931511986	0	0.13729547181913074	0	0.03289066482304903
TCGA-GV-A3QF-01A	0.3472367572154135	0	0.58590214811818	0	0	0.06686109466640654	0	0
TCGA-CU-A0YN-11A	0	0.03309665963586048	0.9062915254942809	0	0	0.05925915768280823	0.00135265718705046	0
TCGA-G2-A3VY-01A	0.3880602646404455	0.00197524450558817	0.4524682785195867	0	0.01315498712068544	0.05602002608809961	0.08832119912559455	0
TCGA-XF-AAN8-01A	0	0.03419961833486647	0.7951570110075432	0	0.00785341690451429	0.12309683042853806	0.03969312332453794	0
TCGA-CU-A3QU-01A	0.04189835234037629	0.00239866328463609	0.5974180675800339	0	0	0.3305843726373757	0.02644929767546105	0.00125124648211684
TCGA-BT-A20R-11A	8.2095337036284e-4	0.04917779874125194	0.8731650238693707	0	5.1838470041619e-4	0.04533463242669903	0.03016830618648975	8.1490070540936e-4
TCGA-DK-A6AW-01A	0.00518765904510766	0.2704308187808132	0.563827179131164	0.06396584319385784	0	0.09658849984905728	0	0
TCGA-GC-A3BM-01A	0	0.09702767142143394	0.7035079293094351	7.09492566236e-4	0	0.19279036369467428	0.00596454300822076	0
TCGA-GV-A6ZA-01A	0	0	0.516190927830575	0.14678655615117425	0	0.3370225160182508	0	0
TCGA-G2-A2EJ-01A	0	0.00624397802540451	0.7257540540131064	0.10349945834370808	0.01993337050277801	0.14456913911500316	0	0
TCGA-FD-A43N-01A	0.2879200346853681	0.02808197321248612	0.5773741161012698	0.00758226505220005	0	0.08464508453089857	0.01439652641777731	0
TCGA-XF-AAMJ-01A	0	0.04614700004532492	0.8988064328938675	0.00617588131523362	0	0.04887068574557406	0	0
TCGA-GU-A763-01A	0.01988290773667116	0.06749262842031369	0.6316121282092182	0.02662564805126824	0	0.2543866875825288	0	0
TCGA-G2-A2EC-01A	0.05246167831492697	0.07813918658109129	0.6723276265776101	0.00243248784428965	0	0.09638868516031936	0.07878773727042103	0.01946259825134156
TCGA-FD-A3B7-01A	0	0.01542116967382904	0.7246274008674924	0.1104306926625502	0	0.1495207367961282	0	0
TCGA-FD-A5C0-01A	0	0.01763828258118849	0.7990445972712215	0.03254470774370542	0	0.1507724124038846	0	0
TCGA-FD-A5BS-01A	0	0.01264830699200803	0.34797363186669833	0.2344361762148116	0.00755458739063795	0.32948963473911924	0	0.06789766279672475
TCGA-BT-A20W-01A	0.23878483426017097	0.01927562381951706	0.5306662922641395	0.03768827008174916	0	0.1358238518369607	0.03776112773746264	0
TCGA-UY-A78O-01A	0.01083977496030064	0.02313658033352927	0.7721972629038305	0.01228601564323932	0	0.15580678156327923	0	0.02573358459582107
TCGA-FD-A3B5-01A	7.2003133137508e-4	3.6631643511082e-4	0.8648960717227769	0	0	0.11663740043469711	0.01738018007604	0
TCGA-BL-A0C8-01A.1	0.34484846704867567	0.09132561907353436	0.5174742492004297	0	0	0.04635166467736009	0	0
TCGA-BT-A42C-01A	0.5385563017873903	0.01421786787269405	0.3427994113342433	0.01450996478854375	0	0.0899164542171286	0	0
TCGA-CF-A8HX-01A	0.01295102899710502	0.02864649207008312	0.7804325820511425	0	0	0.14711930256961311	0.03085059431205616	0
TCGA-PQ-A6FI-01A	0	0.03088426874453574	0.7969572599469045	0.05379146781107502	0	0.11836700349748466	0	0
TCGA-FJ-A3Z7-01A	0	0.19569322928104468	0.7186226135593351	0.01923510210787979	0	0.06644905505174048	0	0
TCGA-XF-A8HC-01A	0.07196818775721558	0.01202207799310905	0.7348190342367495	0	0	0.11925493095068236	0.06193576906224343	0
TCGA-ZF-AA4W-01A	0.18495061351983172	0.01659148981150102	0.7054060936474312	0.03021798382892268	0	0.06283381919231329	0	0
TCGA-LC-A66R-01A	0	0.01934384877716312	0.5629310399202269	0.12766303885003888	0	0.19593148913074784	0	0.09413058332182328
TCGA-E7-A8O7-01A	0.03097308682352495	0.0701612515923737	0.5606142510369466	0.01601521895575026	0	0.27869629901557336	0.03619280422237482	0.0073470883534563
TCGA-UY-A9PB-01A	0	0.00223804734844458	0.6729384804271509	0.08153643763296105	1.0650238101651e-4	0.24318053221042696	0	0
TCGA-FD-A6TI-01A	0.2922642357409438	0.10051415854991393	0.49749210693950335	0.01509688752401904	0	0.09463261124561984	0	0
TCGA-G2-AA3B-01A	0	0	0.34977992621818627	0.14777956346362947	0	0.42446617209659265	0	0.07797433822159161
TCGA-K4-A54R-01A	0	0.0039013890744431	0.6952610531398014	0.10088784285187144	0.00707546401772992	0.192874250916154	0	0
TCGA-DK-A1AA-01A	0.00231693973361888	0.13787688343992996	0.7199019353152097	0	0	0.11337253519488634	0.02653170631635508	0
TCGA-CU-A5W6-01A	0.35662771983100855	0.05159325501788226	0.37624602638843774	0.01903475764555594	0	0.15164595014675503	0	0.04485229097036036
TCGA-DK-AA6R-01A	0.01355318351750847	0.0799865919855764	0.7713174238682977	0.06591621279525042	0	0.06922658783336695	0	0
TCGA-BT-A3PH-01A	0.04946683111187074	0	0.8546713711403024	0.00233850318992653	0	0.09352329455790016	0	0
TCGA-BL-A13I-01B	0	0	0.4633675304195954	0	0	0.4770327447719263	0.0595997248084783	0
TCGA-G2-A3IB-01A	0	0.0055151617189629	0.8469339171051513	0	0.00335700833636516	0.13016030141283344	0.01403361142668707	0
TCGA-2F-A9KP-01A	0.05989093845227635	0.02802702280741285	0.7204641912493396	0	0	0.07575341280333076	0.11586443468764045	0
TCGA-DK-A3IT-01A	0.00110655659855516	0.03989337668906204	0.7756768865666992	0.04108564415613037	0	0.1418252255434491	0	4.1231044610405e-4
TCGA-FD-A43P-01A	0.01075762433612612	0.02761216868670749	0.3247099102541284	0.27020046317650276	0	0.3063517996545502	0	0.06036803389198508
TCGA-DK-A3IV-01A	0.10341626121793686	0.00811655215199401	0.21622702696117033	0.04943109525402235	0	0.3680156704629412	0.2456131437404425	0.00918025021149274
TCGA-2F-A9KW-01A	0.14616633954722666	0.06636455112343327	0.6138095678693322	0	0	0.13349948270864218	0.04016005875136573	0
TCGA-GU-A762-01A	0	0.01788342637531934	0.45994241661190854	0.1858366313245013	0	0.33104949330348415	0	0.00528803238478675
TCGA-XF-AAME-01A	2.9582729657e-4	0.09318933292950242	0.6351376825412367	0.0047696312210668	0	0.16697811124714548	0.0645042447078246	0.0351251700566538
TCGA-XF-AAN0-01A	0	0.04344916694273953	0.4978508564204783	0.02466636860335391	0	0.3968948738270453	0.03713873420638283	0
TCGA-FD-A62P-01A	0	0.0111520071909057	0.7476789262652535	0.05719354814878493	0	0.1839755183950559	0	0
TCGA-CF-A47V-01A	0.34347106278762685	0.16828970715854133	0.3913212014437756	0	0	0.05137961996728624	0.04553840864276988	0
TCGA-XF-A9SI-01A	0	0.02436034072509733	0.3621729262502547	0.19531921542790076	0	0.3070528610259022	0.04620587315732019	0.06488878341352479
TCGA-GU-A42Q-01A	0.17514370735947934	0	0.7786196581653211	6.3594692523505e-4	0	0.0456006875499644	0	0
TCGA-BT-A42F-01A	0	0.00468574382215001	0.3429068088004558	0.180660623584053	0.00878452454237	0.4484090985825676	0	0.01455320066840353
TCGA-ZF-A9RF-01A	0	0	0.38660381350423617	0.14558136650379477	0	0.4678148199919692	0	0
TCGA-KQ-A41N-01A	0.03419197407469884	0.00695196328738601	0.8993504977876933	0	0	0.031918153688282797	0.02758741116193908	0
TCGA-GD-A3OQ-01A	0.00122019570228227	0.0190908625370732	0.8424966563978138	0	0	0.09737323503073524	0.03980376581730564	1.528451478987e-5
TCGA-BT-A20U-01A	0.00439594065372264	0	0.792193532048305	0.00969255310310447	0	0.19371797419486797	0	0
TCGA-XF-A9SW-01A	0	0.08066012924511394	0.7810738603653595	0.00546774402437701	0	0.11647622334480584	0.01069216930273059	0.00562987371761312
TCGA-FD-A3B3-01A	0	0.00879391002649525	0.6178594410959566	0.1032431891323038	0	0.2265402465156692	0	0.04356321322957527
TCGA-ZF-A9RC-01A	0.09216107398969062	0	0.8636021226248953	0	0	0.044236803385414	0	0
TCGA-E7-A6MD-01A	0.03288991000186442	0.05927951252055635	0.6802268638876738	0.01067331789828968	0	0.12132688625023848	0.08247830740792282	0.01312520203345444
