Samples	CBSX__CCLE_TIL10__Cancer.cells	CBSX__CCLE_TIL10__B.cells	CBSX__CCLE_TIL10__Macrophages.M1	CBSX__CCLE_TIL10__Macrophages.M2	CBSX__CCLE_TIL10__Monocytes	CBSX__CCLE_TIL10__Neutrophils	CBSX__CCLE_TIL10__NK.cells	CBSX__CCLE_TIL10__T.cells.CD4	CBSX__CCLE_TIL10__T.cells.CD8	CBSX__CCLE_TIL10__Tregs	CBSX__CCLE_TIL10__Dendritic.cells
TCGA-GM-A2DN-01A	0.5469273697925007	0.0029169735906532	0.146163355672293	0.22821997574993527	0	0.00222303195669806	0	0.01057709877708616	0.06297219446083363	0	0
TCGA-A8-A06Z-01A	0.6983873088212174	0.01022344398826317	0.02902469071277486	0.1130925636704376	0	0.00902148393159951	0.01265881613938759	0.12759169273632007	0	0	0
TCGA-OL-A5DA-01A	0.5952062797452682	0	0.05374647944419065	0.16392347880671154	0	0	0	0.10637771803189074	0.03334837630123761	0	0.04739766767070147
TCGA-AO-A128-01A	0.428971628158295	0.00208180855827554	0.3337147222799587	0.07869384330502283	0	0	0	0	0.12107894274810736	0	0.03545905495034058
TCGA-GM-A2DB-01A	0.7562529646575221	0.02851239118664606	0.04478730003418119	0.06265931052355657	0.01589569002516505	0.01215465044119851	0	0.07973769313173062	0	0	0
TCGA-BH-A18V-06A	0.6608174761727945	0.01067745751932462	0.17341018984474613	0.04554002922154069	0.03662307021457942	0	0	0	0.07293177702701471	0	0
TCGA-BH-A1FE-01A	0.5620896421334586	0	0.09834037674962869	0.15887722187909814	0	1.3915622187528e-4	0	0.0709638575180047	0.04434172174736917	0.0301965499141527	0.03505147383641267
TCGA-BH-A0BJ-11A	0.2502902333846323	0	0	0.4156005914635949	0.1437285905127384	0.00974090574206464	0.00311862485158754	0.06859495207003984	0.02345585226106643	0	0.08547024971427582
TCGA-D8-A1JF-01A	0.6843243102969021	0.02342362614802076	0.09003057906155428	0.05257133044051228	0	0.01161844466486834	0.02935429898441332	0	0	0.08681443254814253	0.02186297785558646
TCGA-AN-A0FT-01A	0.5778545910989287	0.01364348666824242	0.06537995041296273	0.10582960508977284	0	0.00965273211209207	0	0.13870651255578395	0.01958334456066478	0	0.06934977750155236
TCGA-S3-A6ZF-01A	0.7340749793648597	0	0.02328914323579603	0.16380023652280212	0	0	0	0.02687985498071662	0.01482070379709477	0	0.03713508209873086
TCGA-EW-A1PH-01A	0.9080120238268957	0	0.01662685688279402	0.05194800620946063	0	0	0	0.0134666557162064	0.00994645736464328	0	0
TCGA-BH-A1F0-11B	0.09374844164070488	0.01890169164609308	0.05418988205234708	0.4018573898553907	0.1814684380794468	0.01341691053242658	0.00632473622143887	0.17679368291307154	0.0180048210212023	0	0.03529400603787815
TCGA-BH-A0HF-01A	0.5596596978520091	0.0105802751618606	0.062927826627157	0.16931564505897165	0.17128675635629909	0	0.02622979894370249	0	0	0	0
TCGA-AR-A256-01A	0.8685827796832177	0	0.07867837155619832	0	0	0	0	0	0.013295572842892	0	0.03944327591769202
TCGA-B6-A0RT-01A	0.421595191001468	0.02701114471188894	0.08582312421879199	0.06786437771790947	0.05999318282392221	0	0	0.162992866677335	0.15831399335258992	0.01640611949609452	0
TCGA-BH-A18S-11A	0.09759198531220784	9.3925238585001e-4	0.16960227920553292	0.3804155120998981	0.14233155169356157	0.00496564758808181	0	0.18688079944556352	0.0172729722693042	0	0
TCGA-A2-A1FW-01A	0.819686330768636	8.6153726666638e-4	0.01341457188571922	0.11353036194715836	0	4.5838780876635e-4	9.4683866838149e-4	0.05110197165467224	0	0	0
TCGA-A7-A0DA-01A	0.7883703423393862	0	0.07571447236272373	0.07908935528384888	0	0	0	0.01688500998164708	0	0	0.03994082003239385
TCGA-AN-A0FV-01A	0.8234241534081295	0	0.05492812592606434	0.02715117205181036	0	0.00911200707973374	0	0	0.01375225090696807	0	0.07163229062729391
TCGA-BH-A1F0-01A	0.532404850280642	0.00695240613824679	0.11937561765767606	0.26803082631541036	0.00726163386737749	0	0	0.01616074915950503	0.04981391658114225	0	0
TCGA-A7-A5ZV-01A	0.834214470717422	0.00271076502897816	0.03311446821855008	0.11225369231200416	0	0.00558093518959853	0.00797765271926902	0	0.00414801581417787	0	0
TCGA-A8-A084-01A	0.8146882741122845	0.00520178826676067	0.08277944743897933	0.08197000565802967	0	0.00803027254642977	0	0	0.00733021197751583	0	0
TCGA-BH-A1FE-06A	0.29180450939545516	0	0.26538175225075944	0.2212386165546704	0.17446556246987222	0	0	0.04710955932924289	0	0	0
TCGA-A8-A095-01A	0.8194804240442395	0	0.04778366420725588	0.08166820477032131	0	0	0	0.05106770697818339	0	0	0
TCGA-A2-A0CR-01A	0.26260190407554174	0.0902209315961725	0.02594137957163067	0.22399855781889852	0.05537460201134966	0	0	0.11586091728717587	0.1785004448139859	0.04750126282524525	0
TCGA-A8-A09R-01A	0.5834997790554192	0	0.15689968510107197	0.13810160529107798	0	0	0	0.10239159538075587	0.01910733517167486	0	0
TCGA-A2-A0CL-01A	0.41208707628905966	0.01303069631842626	0.08605968651394093	0.1272504062778754	0.05072425654503553	0	0	0.21315148051176935	0.06259719548859542	0.03509920205529739	0
TCGA-OL-A6VR-01A	0.5959927389788309	0.01143560433707563	0.00877085692543412	0.135504546761818	0	0.00296548491190007	0	0.2364485842559655	0.00404960759017568	0	0.00483257623880003
TCGA-C8-A274-01A	0.8191607678384878	0.00531941739345991	0.0459276371560168	0.06134589206948651	0	0.00392083246142397	0	0	0.01259204798889428	0.03517778077490626	0.01655562431732449
TCGA-D8-A1XS-01A	0.7812362347644043	0.00449159316621325	0.07958262238896983	0.09736516962047875	0	0	0	0	0.010466653335554	0	0.02685772672437981
TCGA-OL-A5D7-01A	0.8767046629452486	0	0.01689328196359598	0.03818179791519082	0.02542384984712822	0.00504616946527787	0.01041902487498492	0.02733121298857354	0	0	0
TCGA-C8-A131-01A	0.8138203558917534	0	0.15413706093138765	0.01935554673380947	0	0	0	0	0	0.01268703644304957	0
TCGA-AR-A1AT-01A	0.6647002484381141	0.00429359220111956	0.03649363082504243	0.1514764775722463	0	0.00135293034429444	0	0.08051465751146293	0.0188556322337737	0.00351461519384244	0.038798215680104
TCGA-BH-A0BZ-01A	0.7296160945317215	0	0.16581878736109715	0.05888988470221106	0	0.00274579476109598	0	0	0.042929438643874183	0	0
TCGA-E2-A152-01A	0.7147267972747761	0.01114806758923797	0.10675864457105833	0.14697350987170807	0	0.01026571397821383	0.01012726671500575	0	0	0	0
TCGA-BH-A18Q-11A	0.15234666277042905	0.00337041683792552	0.02904032201033737	0.31610115600485433	0.21679859761881945	0	0.00539243784563209	0.16014249948509054	0.04104223196274642	0	0.0757656754641653
TCGA-BH-A0DL-11A	0.20545735920429992	0	0.02529351404600085	0.3395591721001703	0.21073208062285553	0	0	0.12626859051043895	0.05159325254547224	0.04109603097076235	0
TCGA-E2-A14X-01A	0.7341040802646976	0.00862965836639029	0.04431970310160733	0.05907663012583584	0	0.00276780337311951	0	0.11392959413928389	0.03717253062906541	0	0
TCGA-A8-A07B-01A	0.7097089202711118	0.01578134031518789	0.06128730960294711	0.0547121718137648	0	0.01656218648556194	0.02842424439539638	0	0	0.07293382309666199	0.04059000401936801
TCGA-BH-A0BW-01A	0.6389303301432293	0.01087537770388016	0.12620037676328183	0.11465861811635536	0	0.00348872647244655	0.02099273088362474	0	0	0.0226055823718957	0.06224825754528635
TCGA-A8-A07Z-01A	0.7897273869130751	0	0	0.16465512983587338	0	0.00456095003077393	0	0.03255078936130844	0.00518395158350962	0	0.00332179227545951
TCGA-E9-A3QA-01A	0.649494765231504	0.02090618958787403	0.16691809493624618	0.05009827013695973	0	0	0	0.0059719987455169	0.02976445888785878	0.04563816485004238	0.03120805762399804
TCGA-A2-A1FZ-01A	0.5052970000221788	0	0.1452463105419444	0.21287362590852457	0.07453021407592626	0	0	0.04443007262948982	0.01762277682193592	0	0
TCGA-LQ-A4E4-01A	0.8427623279248013	0	0	0.02445182581990569	0.12264584941539002	0	0	0	0.0101399968399032	0	0
TCGA-BH-A0C0-01A	0.6222734333763692	5.808197940984e-5	0.12790071791395408	0.11323191767281778	0.05097241860214843	0	0	0.00939850187139459	0.03516889098110687	0.04099603760279929	0
TCGA-AR-A24U-01A	0.588316658328996	0.00486833130371834	0.14652276457625596	0.10382302952629022	0	0.00509913929230069	0	0.10078933549344216	0.0187169708808692	0.03186377059812732	0
TCGA-AR-A0TU-01A	0.8869370082504776	0	0.01920005384056562	0.02577715357473671	0	0.00947369365994557	0	0.04716272791090105	0	0	0.01144936276337329
TCGA-A8-A099-01A	0.5442105162104078	0.00465353023458673	0.09518799515271004	0.20695494176423357	0	0.00748544135513164	0.00399062707571274	0.02686843094169503	0.01001609571969415	0.02280059768141966	0.07783182386440868
TCGA-EW-A1OY-01A	0.8488642235735331	0.0049374959350612	0.05634104837643786	0.05168780386026613	0	0.01538451650897426	0.00154200012108453	0	0.02124291162464276	0	0
TCGA-A8-A06T-01A	0.6747793831722022	0	0.09370558877610176	0.11541604047344454	0	0	0	0.10343031685910734	0.01266867071914423	0	0
TCGA-E9-A229-01A	0.5821962597015391	4.0322839414187e-4	0.15886792628815044	0.1318114187241778	0	0	0	0.05689058409649349	0	0	0.06983058279549738
TCGA-BH-A0B1-01A	0.7011280064325889	0.00869156667910632	0.01369292773464998	0.11141441872525032	0.0124376118447731	0.00593475074034281	0	0.1235606239990989	0.02314009384418973	0	0
TCGA-BH-A0WA-01A	0.7271074584910174	0	0.06113210088270821	0.01808372591767417	0	0.00413582484564611	0	0.0983526616520668	0.01203481451440661	0	0.07915341369648066
TCGA-AO-A0JL-01A	0.8833820515602848	0	0.02190826224591332	0	0.04581685835500464	0.00413632980698567	0.02523918401185433	0.01951731401995734	0	0	0
TCGA-A1-A0SI-01A	0.7802635643787035	0.00193257604537163	0.14797391322196313	0.06424774488326263	0	0	0.00558220147069924	0	0	0	0
TCGA-BH-A0BM-11A	0.34985900328046005	0	0.00580680734323998	0.18209509094022547	0.23868087075426245	0	0.00513664277116483	0.1757120899965378	0.03211848901921543	0	0.01059100589489392
TCGA-4H-AAAK-01A	0.6020601794622555	0.00241270710257423	0.0698367057649996	0.16631619220552246	0	0.00113620277783377	0	0.08838876459377988	0.01034883320298542	0	0.0595004148900489
TCGA-D8-A1X7-01A	0.6759352883329768	0.00790960128314081	0.07310202282093084	0.1215744667441782	0	0.00324871107074882	0.02070532050821467	0	0	0.04483709484943479	0.05268749439037516
TCGA-A2-A0D3-01A	0.3667144395039494	0.03621585195679682	0.14828724593080952	0.15815885754804757	0	0.00163964082714976	4.0463555861351e-4	0.21431015561095015	0.02732443997462723	0.02264184028740661	0.02430289280164952
TCGA-BH-A18R-11A	0.159651296650455	4.5737962077259e-4	0.01878352136902281	0.3353503589300839	0.2672675951227413	1.0300426556331e-4	0.00891068297601614	0.1551646810821838	0.03224834188871937	0	0.02206313809444178
TCGA-E9-A1RC-01A	0.8265533364597412	0	0.04242240225488774	0.06906632897786284	0	0.00452884368694469	0	0.01460252675049798	0.0027882749261197	0	0.04003828694394583
TCGA-BH-A0DD-01A	0.8565615276463853	0	0.08025724980393736	0	0	0	0	0.06318122254967729	0	0	0
TCGA-A2-A0T5-01A	0.6565726033932914	0	0.1566607273323564	0.17676620441509985	0	0	0	0	0.00153332731173575	0.002852202006969	0.00561493554054765
TCGA-C8-A130-01A	0.8395841280669383	0.00672719552337266	0.03809266095652147	0.05659110372021168	0	0.00687373034197051	0.01910164492803332	0.03302953646295225	0	0	0
TCGA-A8-A06R-01A	0.6700424456882189	0.00859838654684534	0.10201423932626548	0.05613397669134344	0.02392217801145819	0.00479645551642703	0	0.11868676481028066	0.01580555340916094	0	0
TCGA-Z7-A8R5-01A	0.31438784450388313	0.02036259312945449	0.06216120898034422	0.33146628107255	0	0.00839543901565619	0.00544120177134836	0.09542905066167116	0.07164571900075484	0.01065909827784007	0.08005156358649769
TCGA-A8-A079-01A	0.8526470968864371	0.00785506771721418	0.0184751981254173	0.05913606354223291	0	0.01167171354355731	0	0.05021486018514095	0	0	0
TCGA-A7-A13G-01B	0.2550377048295081	0	0.29733830984780163	0.17531176365282833	0	0	0	0.272312221669862	0	0	0
TCGA-AO-A1KO-01A	0.18631203946564476	0	0	0.21429398163586164	0.5158168792308104	0	1.9443073554588e-4	0.05050531844241886	0.03287735048971866	0	0
TCGA-A7-A3J1-01A	0.2394323802852935	0.02937928773997252	0	0.3772853149663199	0.06661578623919617	0	0	0.25316698198556037	0.03412024878365755	0	0
TCGA-BH-A18N-11A	0.05984438900386128	0	0.07203800908803162	0.4973413080292717	0.26192123769480136	0	0	0.07638196527179394	0.03247309091224003	0	0
TCGA-BH-A42V-01A	0.34198926061237084	0.00541074187590476	0.07556834569191773	0.34105357184486296	0.10089273314239716	0	0.00226615331651007	0.09174002626731632	0.04107916724872028	0	0
TCGA-E9-A1ND-01A	0.5426369077753407	0	0.1650809705065976	0.16046075264913573	0.09313808067098904	0	0	0	0.03868328839793712	0	0
TCGA-C8-A133-01A	0.555644352620619	0.02835411668859995	0.04457296371213842	0.20829514735270355	0	0.0230162718410806	0.00408256659591112	0.0215150947880288	0.02069084948939521	0.0242453930117868	0.06958324389973655
TCGA-AO-A1KT-01A	0.7589740800907142	0	0.04506988217399373	0.17449297476026965	0	0.00734376047386517	0	0.01411930250115729	0	0	0
TCGA-B6-A0IE-01A	0.6200827056120337	0	0.03392248220403808	0.047417481184456003	0	0.02335954701366063	0.01607060144262212	0.17666093050879636	0.03027455839219981	0	0.05221169364219323
TCGA-D8-A1XG-01A	0.5197995222408446	0.01819121386506702	0.0985695203656204	0.14938546168695188	0	0.01060591230225152	6.899095897215e-5	0.16143243990911862	0.01327618600728333	0	0.02867075266389032
TCGA-A8-A09Z-01A	0.5324874324203857	0.00865474189176084	0.19309963624794008	0.07194032452524837	0	0	0	0	0.05024609042736402	0.09081242630254734	0.0527593481847538
TCGA-E2-A574-01A	0.7824404635015736	0	0.05072654190563242	0.0314947124823161	0	0.02755389229911274	0	0.04155527259919917	0.03822465975856032	0.02800445745360572	0
TCGA-C8-A1HK-01A	0.8670080756643461	0	0.03243388346555313	0.035838883800304	0	0.01508721457327842	0.02750864279895381	0	0	0	0.02212329969756466
TCGA-A1-A0SE-01A	0.7454330676892365	0.00622088728988479	0.02634704616940456	0.0570677397716432	0	0.00590208611575257	7.902881750095e-5	0.12405366887007405	0.01036991191477132	0	0.02452656336173202
TCGA-WT-AB44-01A	0.2717113289683684	0.00920439663363858	0.32061387970223204	0.1998522157948184	0	0	0.01907002778232568	0.16377827963496747	0.01325278475486389	0	0.00251708672878531
TCGA-AC-A4ZE-01A	0.693624667548789	0.00327223264234476	0.01262315234348842	0.12877780001058045	0.03359246144544295	0.00320637964692971	0.01164798019896559	0.1132553261634591	0	0	0
TCGA-AN-A0XP-01A	0.578963220765869	0	0.18352220403955785	0.1132007321593584	0	0	0	0.0630822854356637	0	0	0.06123155759955123
TCGA-V7-A7HQ-01A	0.5782687423829914	0.01772868817655499	0.04138516449135279	0.0997222854206334	0	0.01491523131571827	0.01812770770795645	0.13611188105144006	0.02883524577306823	0	0.0649050536802843
TCGA-LL-A6FQ-01A	0.6235371429659442	0.01290874073548799	0.01819939210609887	0.16782157629877947	0	0.01039833668008357	0.01765279265793327	0.11740178698292296	0.01368569330369732	0	0.01839453826905227
TCGA-A2-A0T3-01A	0.8594004942775294	0	0.02741205073540511	0.02313739254582218	0.08252533345999068	0	0	0	0.00752472898125262	0	0
TCGA-BH-AB28-01A	0.5410799006321733	0.01681503019914896	0.07845636511223092	0.20038823953454213	0.02360574572929052	0	0	0.132503110797569	0.00337356075555161	0.00377804723949344	0
TCGA-D8-A27L-01A	0.541234584044049	0.00242279051017149	0.13691891066676323	0.20507665847967993	0	0	0	0.02022069750576299	0.02997340675354348	0.03578033478786508	0.02837261725216481
TCGA-BH-A0HX-01A	0.7614196997367765	0.00460661371861924	0.07039627169305322	0.06992356355157055	0.04273625288579993	0	0.00789077266957844	0.04201534070453913	0	0.00101148504006306	0
TCGA-WT-AB41-01A	0.3621871409102485	0.04364412409933117	0.01749689672611156	0.243829964749984	0.03679104924208183	0.01291073265493799	0	0.24539000237459271	0.03775008924271218	0	0
TCGA-5L-AAT1-01A	0.30786097408376295	0.01827113479568062	0.13197655474351644	0.2638922496183375	0	0.00766943141758049	0.00199723078119324	0.03136215898095028	0.10102575199378108	0.08567152795933614	0.05027298562586116
TCGA-AQ-A04H-01B	0.7546961790558394	0.00647879562383772	0.04433042027086934	0.05876563221276493	0	0.01195676421922169	5.4079364215197e-4	0.10886912553898488	0.01436228943633019	0	0
TCGA-A8-A0AD-01A	0.5334068425216318	0	0.0851700874137184	0.3438028760308984	0	0.00268208448604224	0	0.03493810954770907	0	0	0
TCGA-D8-A1JP-01A	0.6494960577988004	0	0.1145500937867492	0.18993842801566652	0	0.00137116503522893	0	0	0.0446442553635549	0	0
TCGA-BH-A5J0-01A	0.48402181647658427	0.00521934364376374	0.07075574409872948	0.3230373270787567	0	0.00392162968369226	0.00205775199300342	0.05071798053143366	0.01528429904749394	0.02231298914204801	0.02267111830449459
TCGA-GM-A2DO-01A	0.4121556680070615	0.22665337968241672	0.02022304807959252	0.10892852827889508	9.2990514358826e-4	0	0	0.09562898029068502	0.07199508631942307	0.05702677013597537	0.00645863406236235
TCGA-EW-A1J3-01A	0.7145207788319741	0	0.05772259432052438	0.08251726785127626	0	0.00357616474988879	0	0.07364222267274242	0.00759400370414619	0	0.06042696786944794
TCGA-E2-A109-01A	0.8515780050384123	0.00146627856890415	0	0.03045681131297663	0.01987218751702285	0.00119552248740846	0	0.09543119507527562	0	0	0
TCGA-D8-A1XJ-01A	0.852178381403789	0	0.02732435366003752	0.04923154331756697	0	0.00604704349960199	0.01808107580550115	0.04713760231350334	0	0	0
TCGA-E2-A1L6-01A	0.6041020137389926	0	0.02349348704459853	0.25870689676438074	0.04163769199091258	0	0	0.0720599104611156	0	0	0
TCGA-BH-A0E1-11A	0.2526256032657282	0.01165232639773357	0.01539166380645363	0.33215951618241074	0.2228309483359838	0.00167180948707082	0.01649962374322832	0.06518933956280039	0.08197916921859053	0	0
TCGA-AO-A03M-01B	0.7232914395841877	0.00202485990059783	0.03897652738763081	0.14684479582302873	0	0	0	0.03723129718610654	0.02097397048377512	0.03065710963467335	0
TCGA-E9-A1RH-01A	0.8680005146088554	0.00287328931971313	0.03638605542031132	0.01685003553780712	0.01328791674176799	0.00252907101283888	0.01737918745998704	0	0	0.04269392989871897	0
TCGA-E2-A1B6-01A	0.5368356751584377	0.1243626948866492	0.01688322260300237	0.05669935505746522	0.00860142031073826	0	0	0.10043096903226494	0.10772498261913824	0.04506287163926495	0.00339880869303919
TCGA-B6-A0I9-01A	0.8309966982267851	0.00783154895828533	0.03318998514881246	0.06365168698554592	0	0.00825800683057615	0.01500083961342517	0	0	0	0.04107123423656975
TCGA-BH-A18K-11A	0.143313709508165	0	0.03335009278000506	0.2554155160051473	0.4587626646694995	0	0.01008598182788728	0.06174074445092544	0.02413266525514154	0.013198625503229	0
TCGA-A7-A3IY-01A	0.48896268412528066	9.2866318356069e-4	0.1040312180047644	0.26987243781974013	0	0	0	0.0575246021909841	0	0	0.07868039467567003
TCGA-AC-A2FB-01A	0.314700841196548	0.02976299082226561	0.04133437710759261	0.3183650103029423	0	4.7913779290037e-4	0	0.11514084660404754	0.10679099332908888	0.06966647811166059	0.0037593247329539
TCGA-AR-A0U2-01A	0.9492715881621608	0	0	0.04007883503549974	0	0	0	0	0.0106495768023395	0	0
TCGA-BH-A0EE-01A	0.8189848198083105	0.01969553726971195	0.04010927541383403	0.04660535853041397	0.02732196007387389	0.01694479850151209	0	0.03033825040234334	0	0	0
TCGA-D8-A1XU-01A	0.5065776969337707	0.00952905410135815	0.11732675815037164	0.2655068642933909	0	0	0.00173574522181993	0.0374016867721501	0	0.03767759841480785	0.02424459611233083
TCGA-E9-A1R7-11A	0.05369242919254941	0	0.01808910111736598	0.4495914447707771	0.27076892052306967	0	0.00384137905599883	0.08887049249812863	0.00227249287062361	0	0.1128737399714866
TCGA-E9-A1NF-01A	0.5568494691839606	0.00587185715952481	0.1160632578053254	0.16558062239167248	0.08594634154334822	0.00316510490702154	0	0.0322924041719744	0	0.03423094283717255	0
TCGA-B6-A400-01A	0.8517224072119379	0	0.07561231875855118	0.03882847739029182	0	0.00827323916013764	0.01252419874373168	0	0.01303935873534988	0	0
TCGA-BH-A0DO-11A	0.22796093658291203	0	0	0.3602042503425084	0.2809078645230963	0	0.00795453543269991	0	0.09237575794079884	0.03059665517798446	0
TCGA-E9-A1RI-11A	0.0333842184944206	0.00159465217136751	0	0.4427421484072553	0.45312625671544826	0.00158484288734956	0.00652369755162332	0.05862024827568926	0.00242393549684621	0	0
TCGA-BH-A0HW-01A	0.8543203886324643	0	0.01745985667461301	0.06600763377611822	0	0	0.00365765339932323	0.0049096943892138	0.00143068973568537	0	0.05221408339258189
