gene	Maha-Pt2	Maha-Pt27	Maha-Pt28	Maha-Pt30	Maha-Pt31	Maha-Pt37	Maha-Pt42	Maha-Pt47	Maha-Pt57	Maha-Pt61	Maha-Pt71	Maha-Pt76	Maha-Pt85	Maha-Pt86	Maha-Pt87	Maha-Pt9	Maha-Pt90
RBPJ	92.177182	159.558911	140.21802	136.564456	161.099807	69.107251	56.275393	130.667704	105.160558	167.820477	107.531274	58.441257	102.032235	104.87673	117.421343	127.168491	80.484248
RBPJL	0	0	0	0	0	0	0.049633	0	0	0	0	0	0	0	0	0	0
RBPMS	542.886792	74.798275	156.557243	95.853445	70.010301	248.954217	12.277025	83.02078	91.782594	198.003187	92.819268	88.47995	197.815357	277.400535	153.676743	93.823313	218.103327
RBX1	20.119883	25.947472	19.626594	30.531016	32.627542	27.711112	47.101558	25.50091	16.085541	21.210224	20.776481	37.136593	23.48881	22.24538	24.920805	16.459645	39.457501
RC3H1	164.097403	35.672652	53.755171	33.371675	39.25082	98.022083	81.276913	66.58658	62.264551	95.315446	69.031333	75.227413	56.622193	62.499128	71.498252	66.42556	124.8989
RC3H2	66.510968	58.129331	65.612218	81.436552	70.816733	72.535487	82.231814	105.290552	66.642929	132.247049	76.507229	67.759853	49.592643	67.351501	69.005575	102.649454	101.789682
RCAN1	5.176125	3.8538	9.791511	14.220796	6.165552	10.063422	1.263052	6.684502	2.046831	1.313839	6.595073	3.294087	7.962995	33.986546	10.565023	2.041406	4.240772
RCAN2	0.350454	1.177812	3.714459	1.907095	0.993267	11.332228	0.231452	2.036	1.874523	2.181563	1.675622	1.13365	12.675006	7.52499	4.823608	2.631942	2.119177
RCAN3	8.791338	6.074753	6.883053	12.523071	9.072321	6.264238	16.566616	11.014548	5.343302	28.924304	4.414173	8.319446	9.183112	14.669334	9.181876	26.853963	6.671355
RCBTB1	13.621155	3.481261	4.885567	0	8.587587	5.598963	4.10518	6.630296	4.122848	6.483068	2.554189	4.197378	3.41355	5.759144	9.861957	5.593311	10.256483
RCBTB2	2.781067	4.5512879999999996	8.48065	14.304919	7.157932	38.642567	2.924349	6.479411	8.699177	6.299123	7.838855	5.378751	5.943105	10.877428	16.561721	3.903304	11.782368
RCC1	47.936958	26.525324	22.529659	44.504484	29.904308	20.059045	31.298494	24.645167	8.711742	55.672641	22.279992	36.688718	39.552741	24.527915	20.44343	54.629468	14.097268
RCC2	47.866429	46.938641	27.932957	47.056176	28.821909	38.722545	289.91178	59.706674	24.409616	35.919899	52.443922	47.643395	28.055224	60.11582	41.389608	81.854545	34.12973
RCCD1	6.749074	2.010535	2.665235	0.384832	1.493007	3.88955	4.474776	2.110555	0.631899	1.323503	1.214577	2.007132	3.597759	2.844513	2.241588	1.569391	3.091619
RCE1	19.366855	11.092949	6.136627	17.956524	8.892719	7.952014	8.829637	23.74349	7.148807	14.131679	7.95873	15.03075	8.873795	9.855126	9.41688	19.592192	5.39471
RCHY1	11.376268	16.917569	16.15491	16.168914	9.659082	20.807109	9.813718	18.06131	7.370569	18.830729	11.722001	11.607903	9.404055	17.276552	11.657275	24.113697	15.00807
RCL1	10.209394	3.365893	13.409112	2.19874	7.738153	5.703253	3.497852	6.405971	4.010974	4.891606	3.456407	6.652652	9.384618	7.113399	1.328615	8.058488	4.705608
RCN1	7.424837	178.860095	86.910678	157.929949	207.800137	105.189062	76.261238	138.920219	27.689515	90.224656	79.697732	131.889476	68.049225	103.5331	64.066918	281.624693	45.090556
RCN2	26.219313	45.21193	45.900815	57.23037	35.821274	28.830553	159.85568	27.152454	18.725424	23.761445	35.64784	31.161228	47.657575	51.415979	24.320465	27.059597	25.782703
RCN3	0	1.209387	0.15254	0.095467	0	2.299655	1.287544	1.821163	0.074604	0	0.585116	0.618948	0.093848	0.09703	1.194885	0.05908	0.214491
RCOR1	77.200954	15.404985	45.082953	33.727011	40.754995	25.090709	58.519972	30.067153	14.704377	30.517058	32.271365	45.828315	35.616351	27.320595	29.997884	33.461491	26.994426
RCOR3	316.783476	83.88375	72.297189	45.952212	74.000806	151.507797	157.674763	105.50217	88.711531	154.661166	100.775652	128.32904	112.447992	107.362378	118.869972	74.212293	167.615823
RCSD1	2.653672	7.652035	5.320021	2.960374	7.563467	13.308805	1.077928	4.953746	8.039076	2.323455	5.512287	2.570671	5.555678	3.274679	7.26607	2.044077	3.112202
RCVRN	0	0	0	0	0.192522	0	0	0.078312	0.016142	0.032367	0.141193	0.021817	0.08515	0.022703	0.171078	0.048189	1.34152
RDH10	460.785524	31.344201	56.548964	29.414349	11.701807	33.91919	26.379662	36.772772	187.812265	665.666244	22.079903	266.534726	37.917694	32.133858	235.744727	153.525754	6.032081
RDH11	14.803856	27.526705	26.810668	46.908249	29.475338	33.600729	49.126129	37.247442	20.684688	23.692724	52.818117	53.001627	20.668528	33.896135	27.186744	30.971339	28.570774
RDH12	0	0.065313	0.164439	0	0	0	0.583879	0	0.268512	0.085458	0.151477	0	0	0.197311	0	0.032728	0
RDH13	28.999098	5.82174	4.549894	4.745006	4.103091	18.685713	10.460864	18.568794	6.588405	6.542753	4.973129	15.097553	11.146018	6.196824	9.750097	8.46386	18.110956
RDH14	15.994203	9.854651	21.241081	23.179155	14.958711	23.49568	40.232664	19.516935	15.779907	20.498164	12.695081	11.02963	11.659984	26.379182	16.444977	9.422836	24.031818
RDH16	0.086657	0.182686	0.173764	0.124301	0.28487	0.220324	0.2987	0.333511	0.15369	0.083063	0.139264	0.190933	0.643794	0.146152	0.256915	0.157559	2.847608
RDH5	5.000218	2.953493	0.276554	0.511974	2.994403	11.02211	2.479575	1.05525	1.920815	1.168148	0.812169	3.319684	2.901893	2.173048	2.575639	1.357879	3.491737
RDH8	0	0	0	0.164913	0	0	0	0	0	0	0	0	0	0	0	0.064375	0
RDM1	0.45741	1.226628	0.239676	2.458872	1.137853	0.336142	3.608636	1.220867	0.46808	1.851586	1.189399	0.708724	0.780908	1.513249	0	1.642107	0.860765
RDX	148.527908	232.415716	229.056393	202.353043	208.70808	299.400917	245.93957	187.652179	112.867201	204.522727	151.548086	231.555615	124.950547	187.248913	214.798385	317.417909	91.052653
REC8	14.054273	11.090187	5.41089	5.856685	9.383047	7.510219	14.077204	27.332722	10.145861	11.24429	15.405507	17.544361	9.819884	12.888514	9.975844	14.539818	12.55658
RECK	0	0.889093	1.648121	2.353105	3.574358	2.862109	1.42637	0.653402	1.379873	0	1.654903	1.012665	1.010607	1.573181	1.32491	0.507624	0.656883
RECQL	9.086681	39.655855	21.701834	40.116518	56.592443	36.800857	33.628291	48.520512	22.432487	11.683701	42.210071	19.299746	23.538084	27.938781	22.017267	13.879947	23.032922
RECQL4	5.369235	10.174246	2.452665	9.355857	9.152332	1.62895	37.763138	29.45245	4.793163	2.397829	14.344907	11.76459	4.124662	4.090613	1.400525	10.695602	10.18953
RECQL5	39.394027	15.32502	7.251792	9.605078	11.090831	19.691209	21.881412	19.47637	15.316187	26.373767	14.504644	11.008542	12.404729	11.538191	14.109244	14.1423	23.047507
REEP1	0	0.82318	0.494974	0.071821	0.546191	4.068997	2.567615	0.510183	0.243903	0.036219	0.291484	0.307687	2.851802	2.176517	3.485051	0.372157	44.310678
REEP2	0.128929	1.970637	0.218398	0.612398	4.188708	0.694916	2.674771	3.017287	0.609489	1.65714	0.600402	1.435402	1.02174	0.576052	1.718319	0.516548	1.540079
REEP3	68.757891	137.949847	72.154016	98.670436	130.11602	48.838102	102.290748	140.456279	45.696802	109.361018	42.279364	61.11987	73.043871	64.041993	71.056119	116.269856	46.269383
REEP4	13.817233	8.486657	8.269267	7.643867	11.717488	6.517719	18.079299	8.349052	9.554825	6.414585	10.69232	6.985731	6.587378	7.554372	7.174343	10.7887	9.958488
REEP5	53.586943	23.394499	37.531181	53.322182	37.908414	49.338104	41.114543	45.52035	26.206673	101.368736	39.171064	47.198434	28.103049	33.515544	32.84543	51.781819	71.467776
REEP6	0	0	0	0	0	0	0	0.119842	0.036655	0	0.107728	0	0	0	0	0.028954	0.058738
REG1A	0	0.547759	0	0	0	33.831416	0	0	0	0	0	0	0	0.261378	0.379041	0	0
REG1B	0	0	0	0.098855	0	14.643807	0	0	0	0.046254	0	0	0	0	0	0	0
REG3A	0	0	0	0	0	0.059771	0	0	0	0	0	0	0	0	0	0	0
REG3G	0	0	0	0	0	5.187833	0	0	0	0	0	0	0	0	0	0	0
REG4	0	0	0	0	0	0	0	0	0.04605	0.061529	0	0	0.060447	0	0.0606	0	0
REL	17.106419	19.934942	36.189444	23.605898	22.550556	28.253267	22.61024	12.748291	16.481127	64.824579	20.319228	30.693974	41.54865	29.392657	26.371238	16.254678	85.876719
RELA	33.453971	46.13985	32.533667	54.744211	31.394045	38.250229	31.597061	64.457661	26.428435	39.842983	50.431244	55.74416	34.285044	40.203934	31.284761	82.688074	39.722578
RELB	6.517638	8.773092	10.939498	5.332669	8.045198	10.042944	17.407636	14.691718	2.898982	4.791158	8.762528	1.747252	11.533728	2.67411	12.976188	5.599164	5.814876
RELN	0	0	2.0692	0.645717	4.916516	3.030807	0.04296	1.141011	0.776706	0.010104	1.549887	0.040868	0.683565	3.242856	3.981964	0.222374	0.405438
RELT	2.151014	4.29832	2.005969	3.20305	3.962962	5.159542	2.555275	6.37907	2.098763	2.507298	3.608643	2.513396	3.872911	2.34233	8.278813	2.635732	3.25739
REM2	0	0	0.077829	0	0.092465	0	0	0.126317	0.054597	0	0	0	0	0	0	0	0
REN	0	0	0	0	0	0	0	0	0	0	0.35485	0	0.302771	0	0	0	0
RENBP	1.400753	0.957159	1.112606	2.962746	0.578627	12.275412	0.765538	2.322755	3.490778	3.400858	9.174572	5.269273	2.513565	0.955431	1.694881	0.976444	4.043619
REPIN1	38.821149	11.337676	13.41798	19.803829	25.548816	25.73283	18.296847	30.013619	30.510586	27.863648	15.488782	26.029592	34.50925	11.637713	26.934997	11.831687	29.234305
REPS1	52.046839	64.924506	120.935425	127.631421	107.539372	111.480811	154.83597	74.145104	42.388225	87.062108	71.237142	57.178442	94.551025	119.585784	81.636627	94.205841	114.668907
REPS2	16.211757	11.945959	14.279946	11.777118	7.973289	40.1799	13.187226	5.967949	12.049149	4.361324	4.827028	1.747787	29.199896	32.160375	10.445604	10.662935	98.273966
RER1	117.435029	216.402623	181.448469	228.255492	163.577815	168.154501	251.252415	194.553207	99.207662	192.450105	158.385794	177.674268	110.016418	181.004465	117.398233	266.900878	121.868535
RERE	169.763196	100.080277	144.752954	115.208713	76.357506	167.375738	224.180635	109.622966	91.600874	252.953982	90.511633	143.15213	131.725156	206.967631	141.230823	187.093323	236.261363
RERG	0.508596	1.036148	5.835824	2.968503	2.722714	24.82087	1.52561	0.525885	5.119625	0.830817	0.976932	0.461863	12.627707	5.022619	9.224665	4.178584	35.252763
RERGL	0	0.891008	1.066441	0	0.344135	7.866792	0	0.089755	0	0.063561	0.116144	0.257315	0.056684	1.158164	1.190013	0.365828	0.312395
REST	11.119966	10.871245	13.416729	18.933942	20.297073	26.0835	24.909563	20.928051	9.1559449999999991	9.913291	12.94336	16.073387	9.789768	18.409802	12.7834	14.072985	14.681581
RET	0.272052	0.705817	0.506771	0.074474	1.107169	1.403388	2.199436	1.035992	27.444572	0	0.397003	1.711548	1.06967	3.20982	6.302142	0.54981	10.391802
RETN	0	0.204947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RETNLB	0	0.567084	0	0	0	0	0.076091	0	0.993927	0.216594	0.517254	0	0	0.385428	0	0.069227	0
RETSAT	73.544678	17.213968	9.7259	16.913598	16.854067	23.749167	10.689101	27.0821	25.037711	27.211473	15.30651	40.698986	16.129422	29.989741	30.872956	28.977709	24.833942
REV1	81.965337	53.730861	39.632778	37.242476	22.840923	68.702843	41.972008	43.820598	27.584505	31.136093	32.615196	57.82992	39.441511	68.58723	62.923345	47.424738	67.091137
REV3L	33.364329	82.067157	97.609669	113.644918	51.274229	176.06135	177.423288	95.115396	44.297217	131.034485	70.808667	95.476706	66.702731	157.46863	98.442813	116.444927	102.844586
REXO1	15.204912	19.06248	9.181424	16.899727	15.7334	27.888677	17.438645	20.681748	10.412171	11.301843	18.188268	17.796686	15.958362	13.177832	15.733462	18.659993	18.721877
REXO2	17.156125	19.574908	33.482133	30.764381	71.770169	32.080674	11.346466	24.651805	9.480136	26.836648	12.885738	42.764866	27.392934	48.583221	31.357889	23.831446	20.816347
RFC1	61.442513	147.735946	102.921279	165.097797	115.384706	157.505563	119.013965	114.627275	45.356606	144.390799	88.872799	73.502622	67.153592	133.959032	92.398143	94.777549	152.327064
RFC2	6.910772	21.180403	7.071282	30.988104	21.747087	13.112217	22.530655	20.585092	7.241063	11.096693	14.610038	15.405938	9.69314	8.602116	8.905733	20.971433	13.713399
RFC3	3.648308	7.669453	9.696448	12.14821	9.203454	8.621196	12.564164	15.114744	3.065759	9.022109	7.999189	7.147387	5.11915	5.22842	5.646201	7.864487	9.285589
RFC4	13.840684	71.296506	19.785602	51.473192	27.459076	14.559167	233.713536	34.657984	17.891886	38.24234	53.229994	29.364889	15.072519	9.289849	11.253132	29.537942	23.786869
RFC5	9.224113	10.682025	8.149184	5.04037	12.270884	5.407433	42.830502	12.708944	6.866414	12.029852	6.925298	17.636148	9.257874	6.684678	6.620106	10.716205	10.044701
RFFL	33.104497	62.32788	54.751779	69.769018	40.31686	42.889309	42.362911	42.954411	29.885867	112.621077	28.735057	51.570357	34.896469	33.089534	50.676257	57.347749	44.86373
RFK	10.49529	8.637502	33.072542	20.773867	16.571014	21.364044	14.172696	10.855789	25.671211	22.11684	10.943668	13.929884	13.501553	18.767009	21.004969	10.218216	11.803298
RFNG	23.867686	8.770949	5.52744	5.175895	3.799408	8.693557	13.324697	9.404637	4.874561	6.334068	9.854033	9.776851	7.344618	6.147767	7.037749	12.817476	10.074241
RFPL1	0	0.020353	0	0	0	0	0	0	0	0	0.018972	0	0	0	0	0	0
RFPL2	0	0.293708	0.139029	0.151938	0	0.15988	0	0	0	0	0.287989	0	0	0.029382	0.032481	0.091768	0.348531
RFPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFT1	34.900084	29.14069	33.114345	63.43805	38.413783	23.205847	36.151938	44.183425	16.193794	35.37358	30.155953	37.089281	20.846265	24.08199	27.63723	54.775832	48.300493
RFTN1	218.938558	52.071811	116.780025	61.735846	110.979197	187.507823	11.549975	137.494432	91.518737	25.271733	87.881532000000007	54.315882	143.970903	93.219378	162.081986	37.306546	92.393901
RFTN2	1.33942	1.067036	1.465072	3.784078	2.801087	5.785274	0.269593	3.716897	2.409245	0.040812	2.709397	3.157292	2.276352	3.580238	4.918994	0.514435	6.498695
RFWD3	37.319316	37.601846	44.031648	18.609521	22.785763	28.025699	83.518773	50.807531	15.126306	55.318777	38.541963	46.708783	17.44852	39.148762	24.044725	39.156592	22.887118
RFX1	3.707691	2.154544	0	0	0.095384	0.138181	1.693147	0.104254	0.068866	0.267293	0.084262	0.720752	0.116564	0.085967	2.266276	0.079539	1.140897
RFX2	2.049095	2.409076	2.612235	1.525438	3.910137	4.711079	16.262882	2.932886	3.614104	3.314964	1.746611	9.298577	7.087467	9.55954	10.08093	5.124847	4.426727
RFX3	30.298567	11.382395	16.151116	18.37174	11.192962	43.891889	32.870592	12.151287	18.440011	15.1338	12.952893	37.189235	13.649766	21.55253	40.279942	38.958252	25.720799
RFX4	0	1.633157	0.04505	0	0	0.043432	0.107886	0.029329	0.022833	0.027619	0.013048	0.056488	0.027688	0.070974	0.125346	0.009352	0.091807
RFX5	90.45308	80.543932	45.920426	33.041868	25.570253	53.487006	113.470152	46.880892	34.839979	49.489058	37.021185	25.27943	65.902788	50.347788	56.557496	45.754348	57.133468
RFX6	0	0	0	0	0	0	0	0	0.085147	0	0	0	0	0	0	0	0
RFX7	12.641553	14.981341	21.011214	18.575847	15.654091	25.53609	23.209663	16.674524	10.134511	6.970624	13.165372	8.645853	20.812213	23.218159	16.81498	13.698497	32.659848
RFXANK	110.902764	38.76992	24.606024	59.978168	53.040753	55.289658	72.865726	45.953114	25.334704	34.435378	49.433697	72.738901	55.005631	31.926666	29.51493	34.063595	40.311769
RFXAP	4.215064	2.795881	5.000058	3.141584	4.614556	12.318514	4.458716	2.877619	3.043535	4.439763	1.00455	1.986046	3.416415	5.167293	6.891696	2.193628	5.459318
RGCC	0	12.417122	54.267995	17.033747	65.060053	67.152424	4.444801	16.106345	15.021395	4.207688	4.572773	28.7265	23.068317	20.224259	75.931831	11.770398	15.438798
RGL1	3.261219	9.107564	9.645585	8.173735	14.521706	33.737809	1.969546	5.186777	6.571316	25.038723	18.482327	4.59777	18.778507	9.095841	13.847781	7.436365	10.196903
RGL2	120.905327	21.436118	20.69433	17.932007	12.365807	31.695702	53.638431	28.536838	22.516635	21.019093	21.472045	29.330105	20.254968	26.245754	26.407716	31.03312	105.864497
RGL3	40.110445	6.725481	6.256498	7.639541	3.334835	14.97775	31.481633	26.210344	13.815776	15.034758	8.555834	16.014966	37.577515	25.562117	16.606244	21.15079	14.679195
RGMA	2.104894	2.522803	0.981833	0.367663	0.333839	1.003319	2.603995	2.816934	1.055358	0.426362	1.229523	1.320742	6.884016	1.76661	1.509048	0.063724	4.421132
RGN	0.021844	1.011105	0.352014	0.342184	1.199805	9.357738	0.045308	0.814863	1.515593	0.373604	0.085134	0.143063	6.056422	2.794406	1.86881	0.27876	0.19182
RGP1	17.807189	10.041869	7.853417	11.42767	11.273394	12.275583	9.130242	21.119613	10.872495	21.789683	14.72446	18.323631	11.149566	9.219836	10.535142	20.001099	17.281599
RGR	0.071541	1.80526	0.169727	0.238625	0	0.112878	0	0.042512	0.151451	0.248492	0.055094	0.049811	0.081514	0	0.075075	0	0.143434
RGS1	0.05329	15.787272	60.211631	7.175154	58.500526	0.312337	1.770416	5.802713	3.466095	0.650652	2.246441	4.509644	22.977458	27.95149	24.78562	3.114709	3.369327
RGS10	6.998635	26.612668	13.278831	49.863357	44.114479	24.048985	6.668232	27.150546	7.802838	37.487032	25.314817	5.835724	16.078255	12.463211	13.888504	51.247678	22.328486
RGS11	0.406718	1.413102	0.539021	0.530472	2.167828	2.71199	0.474306	3.432329	0.886457	0.140623	8.23223	2.672353	11.113125	1.355102	3.557366	2.069032	49.089289
RGS12	24.802808	9.033198	12.33456	10.222358	15.962989	46.780838	16.500255	25.982318	70.803487	14.473906	6.67384	9.873069	19.361675	22.169795	25.263455	35.776138	34.859048
RGS13	0	0.166604	1.829723	0	1.109284	0.586061	0.103854	0.044046	0.199178	0.152999	0.174806	0.220976	1.084628	0.457892	1.590319	0.310192	1.599508
RGS14	39.577101999999996	7.621562	5.780675	8.39961	9.22502	35.004763	6.295663	16.283182	4.69513	17.849575	20.038004	10.751977	12.923059	13.630221	10.9872	20.799792	11.426788
RGS17	0.135022	0	0.56037	0	0.513724	0.174622	0.025027	0.071954	0.160893	0	0	0.255135	0.045712	0.159857	0.519849	0.010016	0.100728
RGS18	3.9638	2.141026	5.691765	3.301055	6.62893	5.861128	0.232529	1.984796	1.268989	5.259046	1.457381	0.987638	1.761564	1.070547	3.792936	0	1.444703
RGS19	1.143407	1.369992	0.744632	1.951639	1.308061	2.154813	1.606523	2.216177	1.390844	1.881134	1.483216	0.854765	1.411199	0.797263	1.846324	1.443836	1.414037
RGS2	8.453732	7.302087	46.123877	9.587613	45.051532	0.51771	1.409025	8.497762	5.059389	25.051519	2.894624	7.118756	42.460004	22.699839	50.756349	5.804272	1.743171
RGS20	0.130958	1.271704	0.516141	1.43409	5.187238	0.529774	0.905292	2.244997	0.046247	1.206543	0.280491	2.441355	0.174749	0.08554	0	2.981619	0.148955
RGS22	2.810968	1.66763	3.232595	2.120848	2.661392	2.376726	8.370203	1.300424	1.568624	1.291897	1.663951	7.543344	4.273453	2.392999	10.335842	2.266196	16.628403
RGS3	33.663273	17.826325	8.045526	11.212086	12.176942	20.512294	12.212092	23.993239	10.19987	19.44874	14.943462	13.547081	24.72723	17.374649	17.573103	30.519513	23.524647
RGS4	0	4.714059	1.137546	35.243309000000004	12.02392	10.886977	0.815127	29.885	3.144364	0	7.128021	7.632869	5.881233	14.944996	5.389548	2.112149	6.204215
RGS5	26.34854	16.565121	29.911799	31.16458	33.322836	641.365364	10.287283	38.511829	49.286239	3.040261	47.39048	41.056688	59.730293	66.315463	86.090034	31.549199	31.036248
RGS6	0.504209	0.576101	1.47437	0	0	1.18233	0.113259	0.135026	0	14.950225	0.790382	0.037784	0.31923	7.017355	5.685456	0.120359	0.817194
RGS7	0	2.049603	0.442599	0.754567	0.560243	0.185483	0.124808	0.065248	10.704118	0	1.347081	0.070765	11.036104	0.358644	0.988011	0.083657	1.442158
RGS8	0	0	0	0	0	0	0	0.042033	0	0	0.285919	0	0	0.557956	0	0	0.439036
RGS9	0.769463	5.912324	3.939156	1.531148	8.747312	9.926886	12.068469	6.339735	3.771976	0.712873	3.45772	1.15743	21.479225	2.431677	7.492636	0.994617	3.965203
RHAG	0.35823700000000003	0.113825	0	0	0	0	0.075518	0.067114	0.074371	0.251004	0.110368	0	0.137287	0	0.067284	0	0
RHBDD1	32.298309	30.137924	29.074758	33.040878	34.502172	50.436124	26.964328	59.628213	25.814989	23.366596	25.975232	40.404844	31.824365	34.771551	35.096847	28.367716	37.91443
RHBDD2	24.116853	17.886266	27.997668	47.062929	52.504872	39.843408	44.544637	56.094688	28.024917	39.020511	30.580116	41.166237	50.119257	43.011546	40.56321	45.264983	36.164524
RHBDD3	4.271191	1.094747	0.792892	1.114495	0.671812	1.543843	2.048197	1.598601	0.570052	1.205478	0.924327	1.562293	0.714696	1.179406	1.651123	1.772999	2.339124
RHBDF1	21.824371	15.593405	6.167208	12.007773	6.169033	10.913605	14.543889	17.161184	4.320443	8.637266	11.241658	16.69549	15.249276	7.599171	18.360027	17.826002	43.476417
