Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
SimData108	0.00328302513369156	0.45472292521068713	0.23300726717364711	0.00000000000000000	0.21797642966712394	0.09101035281485025	0.00000000000000000	0.90700676600886088	0.43129050780569406
SimData1080	0.09836311228908613	0.61762981605731737	0.00000000000000000	0.02158159958308419	0.14191665976212073	0.12050881230839151	0.00000000000000000	0.80162239490603493	0.78495907695016431
SimData1081	0.07198798587925664	0.61912426587563751	0.01277575580394706	0.01077613526775647	0.14380769750434433	0.14152815966905799	0.00000000000000000	0.78706439034858944	0.81100979372409598
SimData1082	0.09491242909531671	0.60170466589095506	0.00000000000000000	0.00709540895023554	0.16301705641287337	0.13327043965061927	0.00000000000000000	0.78928704725027676	0.78618800251971266
SimData1083	0.10121011218937360	0.59962403049603119	0.00000000000000000	0.01274636082625965	0.15618330036606584	0.13023619612226991	0.00000000000000000	0.78613956886649261	0.78901443331598820
SimData1084	0.09486988523863414	0.61403715590453534	0.00000000000000000	0.01085885466768132	0.14782349879616710	0.13241060539298208	0.00000000000000000	0.78530730962980422	0.80759074321009405
SimData1085	0.12441776020749488	0.62039032101981861	0.00000000000000000	0.00697791748067126	0.10058603636086329	0.14762796493115188	0.00000000000000000	0.76852496928277625	0.84439554526076877
SimData1086	0.14178356016404639	0.54901122654342693	0.02218656356624402	0.00000000000000000	0.13597916502994198	0.15103948469634071	0.00000000000000000	0.71695731575387878	0.83968750478696152
SimData1087	0.10624018938042495	0.60821565602774963	0.00000000000000000	0.00000000000000000	0.17755621300020477	0.10798794159162056	0.00000000000000000	0.53044984684595420	1.13821710973360468
SimData1088	0.06249694455240905	0.00000000000000000	0.12669014608108176	0.00000000000000000	0.46129507906372941	0.34951783030277994	0.00000000000000000	-0.01277931416794086	1.09795396671644041
SimData1089	0.07780263220766294	0.38499109865603576	0.24652534606388132	0.00000000000000000	0.16041420762294661	0.13026671544947346	0.00000000000000000	0.82172781597145883	0.57236994486994064
SimData109	0.00000000000000000	0.42609669209787215	0.24207402157962582	0.00000000000000000	0.22873300255361617	0.10309628376888581	0.00000000000000000	0.89475906221203716	0.44965859145410719
