NAME	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
TMEM63A	19.5050291849197	1	26.3335668575903	1	1	1	39.3698679859929	1
TMEM80	1	74.4086321943217	15.4470214473693	1	1	1	1	1
TMEM86A	1	1	1	1	1	27.3595193196409	1	1
TMEM87B	1	78.3206752176717	22.357152420109	1	1	1	1	1
TMEM98	159.774891158921	88.6515507962016	76.3177538881938	1	1	1	1	1
TNC	111.66362102822	422.723140696861	579.651807805554	1	1	1	1	1
TNF	1	1	1	1	1	138.812111323665	1	1
TNFAIP1	24.5429506106335	208.681453851355	48.2867229384376	1	1	1	1	1
TNFAIP2	1	46.1612542112168	29.9122856949573	1	1	146.160843402244	1	1
TNFAIP3	1	47.1920317585785	25.0155149705979	353.602295401836	441.972383655483	28.6158627633344	271.778446325188	46.1328455344562
TNFAIP8L2	1	1	1	1	1	77.9624349105737	1	1
TNFRSF10A	1	1	1	1	4.2287521033848	1	60.778746855281	58.787169922072
TNFRSF10D	1	1	42.5491296498091	1	1	1	1	1
TNFRSF11A	1	45.9077219464133	1	1	1	1	1	1
TNFRSF11B	1	1	93.1249591051261	1	1	1	1	1
TNFRSF12A	79.2574615908089	1	619.405665904363	1	1	1	1	1
TNFRSF13B	1	1	1	1	1	1	1	162.086682311666
TNFRSF18	1	1	1	1	1	1	197.536345642318	1
TNFRSF19	93.0996844369376	1	1	1	1	1	1	1
TNFRSF25	1	1	1	1	182.103785320287	1	130.954852888335	1
TNFRSF4	1	128.849043429358	1	1	1	1	135.211130374264	1
TNFRSF9	1	11.6181589374388	1	93.0148455648492	1	1	47.5648002380135	13.5671832202581
TNFSF10	1	373.5164637321	1	71.5340085851172	9.68559691770439	156.332140337131	51.3546371477423	1
TNFSF12	1	1	1	1	1	52.5478797755895	1	1
TNFSF13	1	1	1	1	1	415.815363900806	1	1
TNFSF13B	15.9175815495067	1	1	1	1	108.492465638618	1	1
TNFSF14	1	1	1	45.4824253152188	8.18368864260671	1	34.7817199630193	17.0525060225932
TNFSF4	1	1	1	60.8184716131954	1	1	1	1
TNFSF8	1	1	1	127.849710086579	1	1	108.028440716066	1
TNIK	1	1	1	1	1	1	58.9058014574368	1
TNIP2	1	143.385679200774	43.5767079715592	1	56.5127233422764	1	1	1
TNIP3	1	1	1	35.1943583799313	1	1	1	1
TNKS2	1	24.0297768460089	1	32.2257846514336	1	1	1	1
TNNI2	1	1	1	1	1	58.1540914769405	1	1
TNS1	1	33.8860791546854	93.6276420330979	1	1	12.0116686203882	1	1
TNXA	1	53.7335804213929	1	1	1	1	1	1
TNXB	1	199.637144945262	87.6686794381626	1	1	1	1	1
TOB1	67.4686616859269	68.3314721420455	120.296441768283	475.575655191465	1	34.7331834702021	324.901674001313	1
TOM1L1	27.4994180815527	1	1	1	1	1	1	1
TOMM40	19.667210446534	1	21.1746207472814	1	39.4724014657757	1	1	1
TOP1MT	60.2193641551296	1	27.8103156082368	1	1	1	1	1
TOP2A	1	1	76.0138567316308	1	1	1	1	1
TOPORS	1	38.4561495997423	17.4366100279436	30.5662174324749	75.5938113066467	1	1	1
TOR2A	1	1	1	1	1	30.2478897461359	1	1
TOX	1	1	1	107.869462621567	97.3113047422671	1	147.05034099392	1
TOX2	1	1	1	1	1	1	52.8180092434545	1
TP53I11	1	76.9075000270441	90.363618820444	1	1	1	1	1
TP53I13	96.1738165207375	1	74.1131155625481	1	69.1222716700214	1	1	1
TP53I3	1	129.500888564681	107.282948013811	1	1	1	1	1
TP53RK	59.9120053383846	1	23.4297723867434	1	138.331480863699	1	1	1
TP53TG1	1	108.490533792543	21.741966524055	1	1	1	1	1
TPBG	1	61.2446878696781	76.5721488954797	1	1	1	1	1
TPCN2	25.9711595546108	1	1	1	1	1	1	1
TPD52	77.100824466472	1	1	1	1	1	1	80.1631731187247
TPM1	34.08306326149	137.963675981934	2111.10807916815	1	1	23.6412922446333	1	1
TPM2	1	1	1587.46289997649	1	1	1	1	1
TPPP3	1	1	52.9886624844206	1	1	1	1	1
TPT1.AS1	37.830302990275	1	1	1	1	1	1	1
TPX2	1	1	60.7582475803942	1	1	1	1	1
TRAF1	1	1	1	69.4811244240694	1	1	85.4236570112502	1
TRAF3	1	1	1	1	1	1	25.4186175919806	36.1398410059662
TRAF3IP3	1	1	1	310.868886217867	359.110507105671	1	321.562179636842	168.812808713288
TRAM2	17.9057072727413	1	100.721459966241	1	1	1	1	25.5236347225179
TRANK1	1	1	1	30.354224773559	46.6986237366539	1	1	42.7733204551321
TRAPPC10	1	1	1	1	21.8500635949168	1	1	1
TRAPPC6B	1	43.2017046518941	41.9674593894527	1	57.8444213003554	1	1	1
TRAT1	1	1	1	225.822383577357	1	1	243.610030867747	1
TREM1	1	1	1	1	1	25.4214252142728	1	1
TREM2	1	1	1	1	1	757.105138320482	1	1
TRERF1	1	1	1	27.7262681276229	25.8486157835802	1	31.4424866928563	1
TRIM2	131.731374234908	1	1	1	1	1	1	1
TRIM21	28.6154477896689	24.2718431870503	1	68.8374873808151	1	1	79.761845394605	1
TRIM37	1	1	24.9623822762508	36.1321032983118	1	1	1	1
TRIM45	1	1	1	1	1	1	11.8111247605643	1
TRIM56	1	1	1	36.4916347510114	1	1	1	58.9253381432644
TRIM63	43.0918889433697	1	1	1	1	1	1	1
TRIM68	1	1	1	38.5487759050503	1	1	1	1
TRIP4	19.0991477973275	1	49.8639352025369	1	1	74.7158909822769	1	1
TRIP6	1	23.4623358115558	77.8810276439312	1	1	1	1	1
TRMT12	39.0866779905629	1	1	1	1	1	1	1
TRMT2A	63.9143100893109	33.2338522305538	40.2051449816305	79.1461702376672	1	1	1	1
TRNAU1AP	21.3819982073921	1	28.2806957058969	1	1	50.6281407298847	1	1
TRPM1	54.8952636777587	1	1	1	1	1	1	1
TRPM2	1	1	1	1	1	28.5321807412375	1	1
TRPS1	1	1	1	1	1	1	24.7179724892419	1
TRRAP	1	18.3642701708282	1	1	1	1	22.5101146141609	1
TSC1	1	1	20.5524581939483	1	34.6361777117937	1	1	1
TSC22D1	223.427599014306	174.481819695706	49.4623490695324	1	1	1	1	1
TSKU	53.7121992331861	1	44.1798875660434	1	1	1	1	1
TSPAN11	1	53.5443485508009	1	1	1	1	1	1
TSPAN12	1	54.2873289732816	1	1	1	1	1	1
TSPAN13	1	56.2106395007605	1	1	25.6394916967188	1	1	46.3279886468691
TSPAN15	1	210.092767499397	1	1	1	68.6697083302745	1	1
TSPAN18	1	118.627150951686	1	1	1	1	1	1
TSPAN32	1	1	1	1	103.794200882961	1	1	1
TSPAN4	192.753389675995	625.413553673547	290.498408279632	1	1	269.731229906999	1	1
TSPAN5	1	119.753237618042	16.7055785911492	1	1	1	1	1
TSPAN7	102.083097246585	724.812998378393	1	1	1	1	1	1
TSSC4	41.3334553836575	1	33.0288794232028	1	1	1	71.7858078223785	1
TSTD1	1	1	24.9223904004066	273.611634454363	131.455498650301	95.5134424531209	311.744361730686	246.355570261408
TTC24	1	1	1	29.9017140967796	1	1	1	1
TTC28.AS1	1	1	1	1	68.8971409108526	1	1	1
TTC38	21.8927782834837	1	1	1	78.8403550051261	29.4278935071715	1	1
TTC39A	40.7821315266178	1	1	1	1	1	1	1
TTC39B	1	1	14.8044644891671	39.9256556415425	1	1	32.0777363672325	1
TTC9C	33.4514032481238	1	85.3735176492638	1	1	1	1	1
TTF2	1	1	11.9802283397269	38.5222252882273	1	1	1	1
TTLL4	44.7209762246493	1	1	1	1	1	1	1
TTN	1	1	1	1	1	1	1	15.3600965872083
TTN.AS1	1	1	1	1	1	1	1	38.8106003736758
TTYH2	41.125399012677	1	1	1	1	1	1	1
TUBA1C	156.026227613303	124.125887356849	598.575317104002	1	1	115.036398287137	1	1
TUBA4A	1	52.4820554707562	31.2069555432528	371.366202130367	92.0515056685837	1	272.249560238162	260.888879851292
TUBB2A	331.819328061315	65.093309229725	122.557679838238	1	1	1	1	1
TUBB2B	108.402030792936	1	1	1	1	1	1	1
TUBB3	63.5644136007038	1	158.206728642367	1	1	1	1	1
TUBB4A	103.447734052909	1	1	1	1	1	1	1
TUBB6	82.5103299645857	600.737863342876	655.283806558513	1	1	1	1	1
TUBD1	1	1	1	21.2667394244512	1	1	35.398778521336	29.3839797160993
TWIST2	1	1	63.8651736778767	1	1	1	1	1
TWSG1	1	32.6221213540158	89.8684924761343	1	1	1	1	1
TXK	1	1	1	1	158.594055688118	1	45.5290852722148	1
TXNDC11	1	1	16.5620528489923	1	1	29.3369485228896	1	49.3283758509684
TXNDC5	25.244232617663	176.614507364757	36.8453173557256	1	1	1	1	127.068551830905
TXNRD1	56.4226982941791	69.175799693605	395.274400429135	42.949819934818	1	1	45.6120233362858	1
TYMP	23.6197554023306	1	86.3824059566732	40.8559759103897	12.0697114246621	311.240175435628	1	78.4846926230585
TYMS	101.640972789475	28.8323708674331	249.150556623446	1	1	1	1	1
TYR	1304.23662673813	1	1	1	1	28.1960091514171	1	1
TYRO3	30.0733167865623	1	1	1	1	1	1	1
TYROBP	1	1	1	1	1776.99793274804	5791.77187463089	1	1
U2AF1L4	1	1	1	68.0160981060976	76.4804544304248	25.678605523136	47.1674241313217	1
UAP1	71.4476831803957	18.0172266904772	214.258870563767	1	1	1	1	1
UBA2	45.0074340000599	1	38.009759284664	1	1	1	42.0110160016586	1
UBASH3A	1	1	1	104.057480167069	1	1	108.380064385895	1
UBD	1	364.684508089914	1	1	1	342.250192611755	1	1
UBE2C	68.5199353636567	1	202.500252048786	1	1	1	1	1
UBE2J1	24.1409088660067	95.5393051909971	50.5149667676192	1	1	26.9099751045694	1	114.39859229839
UBE2Q1	1	1	1	1	1	19.8021609383965	1	1
UBE2T	69.8954960374052	1	126.835902366322	1	1	1	1	1
UBE3B	26.2449555192305	18.4872074648221	25.4878886815961	1	1	1	1	69.2455896670631
UBIAD1	25.5500539935149	1	15.4054559376719	1	92.6611095222487	1	38.7658250601449	1
UBL3	140.82333771225	1	26.4881393238304	48.0933376690725	1	23.8245983435665	1	1
UBL4A	71.7671012353653	1	56.1598396713725	1	1	1	1	1
UBTD1	1	89.1983235906128	1	1	1	1	1	1
UBXN11	27.4627996038031	1	40.7280078076035	1	1	57.816429954662	1	1
UBXN2A	52.1407643088139	1	27.9292080865975	1	1	1	1	1
UBXN2B	1	1	1	37.9604387617031	184.987459282584	16.5400220550133	1	1
UCHL1	1	1	299.468765151294	1	1	1	1	1
UCK2	22.11602438665	1	16.363651698915	1	33.0984982011865	1	1	1
UCP2	1	26.5570976392241	1	738.135761545365	400.266142726216	549.598143232578	921.140207031353	824.640904023143
UHRF1	1	1	38.5304198760956	1	1	1	1	1
UHRF1BP1L	1	1	26.4677649501971	1	1	46.9924263514534	1	1
UHRF2	1	34.4845562182578	1	36.0382443447292	1	1	31.2687664559031	1
UIMC1	1	39.1755728691626	22.8875086582555	1	1	1	51.3662830923581	44.9275407049324
UNC119	1	69.9805375394255	12.2524082773326	1	1	1	1	80.91848064305
UNC13D	1	1	1	52.4644691849508	121.252712139874	1	65.7916956422479	42.6392019703722
UNC5B	1	100.865895930035	1	1	1	1	1	1
UNC93B1	1	1	1	1	1	28.3459884358246	1	1
UNK	31.473362231809	1	1	1	1	1	1	1
UPF3B	13.9420828329816	1	1	1	1	32.3684497106235	1	1
USE1	92.1455938548304	1	36.6224454714191	1	1	1	1	80.3631043771806
USF1	24.9441755632323	1	11.9557652068864	1	1	58.3261523927704	1	67.452467652791
USHBP1	1	40.0722417225854	1	1	1	1	1	1
USP1	28.0883711179501	1	33.1732138004087	49.1067431227452	127.948994018302	1	46.8775524086206	1
USP18	34.7097032083945	1	1	1	1	1	1	1
USP20	1	1	1	40.692906365697	99.8208393079933	1	69.1483858367585	1
USP24	1	1	1	1	1	1	1	23.5563151076794
USP28	1	1	1	1	30.9589892431718	1	1	1
USP5	38.4387448357164	65.2704531803464	54.5689852794249	1	1	1	63.2195381023309	1
USP54	26.6159133123312	1	1	1	1	1	1	1
USP6NL	19.4977706309298	1	1	1	1	1	1	36.3540014588361
USPL1	1	31.860587195934	13.9133019989866	1	1	1	1	36.7732378464901
VAMP1	1	1	1	60.9556269997527	184.650104624176	1	68.0694063575862	1
VASN	1	1	191.775936588645	1	1	1	1	1
VASP	1	1	1	1	1	1	1	25.5130293262348
VAT1	646.853011538945	81.3585790550753	488.670870854897	1	1	212.910596857947	1	86.7055336672447
VCAM1	1	1	1	96.721805086085	1	1	1	1
VCAN	1	46.777263313998	301.974145116118	1	1	1	1	1
VCL	17.3860572740246	39.3206493154662	151.765872646183	1	1	1	1	1
VCPIP1	1	1	1	25.8952020628356	1	20.9034694728576	1	1
VEGFB	1	1	1	1	1	23.5378234478071	1	1
VENTX	1	1	1	1	18.0184631383944	36.873957726774	1	1
VEPH1	19.5822381183031	1	72.3937890531438	1	1	1	1	1
VIT	1	1	54.3315193999401	1	1	1	1	1
VMO1	1	1	1	1	1	162.773741592802	1	1
VNN2	1	1	1	57.4163340712543	1	23.1001288806708	1	1
VPREB3	1	1	1	1	1	1	1	473.393905978991
VPS11	38.9708586723821	1	1	1	1	21.6247874648878	67.7384575338157	63.6764300417657
VPS16	36.3726950845199	1	29.5882005274498	59.9047056336426	1	23.7174005488607	1	1
VRK1	1	1	31.6989726508858	1	1	1	48.2343481692178	1
VRK2	20.5902740574328	1	61.6274257408567	1	1	34.3165674540327	1	65.2355557926463
VSIG10	1	64.362359385919	1	1	1	1	1	1
VSIG4	1	1	1	1	1	608.466047839319	1	1
VWF	1	706.734009904998	1	1	1	1	1	1
WBP5	95.0463000912533	149.568632073052	396.793616460417	1	1	1	1	1
WDFY4	1	1	1	1	1	1	1	130.055981494973
WDR12	66.2264490274388	1	23.8334233550445	1	1	1	1	1
WDR3	45.926957345316	1	23.1950760881783	1	1	1	1	1
WDR34	57.982269011334	1	81.104366470503	1	1	1	1	1
WDR4	44.2382812162429	1	1	1	102.655088184599	1	1	1
WDR74	67.8656048808669	32.1450455226692	39.4141468233409	1	1	1	1	94.8076674711337
WDR77	47.0804045963365	1	45.7214956414435	1	162.511234523257	1	1	35.847329253744
WDR85	25.1320286934077	1	20.4876516319803	1	1	1	1	63.385798578511
WDSUB1	32.7154832724117	1	1	1	1	1	1	1
WFS1	1	210.404827553785	32.4692502184991	1	1	1	1	1
WHAMMP1	1	1	15.3378127435963	1	29.2990762960754	1	1	1
WIBG	1	1	50.8716325014655	1	1	1	89.4451898067207	1
WIPI1	208.511808161979	32.7870287347814	120.1387857746	1	1	87.9303348940122	1	1
WISP2	1	1	162.859033259053	1	1	1	1	1
WWOX	1	48.3152134084793	1	1	1	1	1	1
WWTR1	66.1282794185489	201.203040046356	44.1761242877712	1	1	1	1	1
WWTR1.AS1	1	1	1	1	21.3566030381089	1	1	1
XBP1	140.306634282207	129.2325450441	91.4519792634189	1	162.52615913307	77.2124853298322	1	873.212462411704
XCL1	1	1	1	1	305.464174893512	1	1	1
XPC	38.1789656908504	29.5962309661449	42.3837913568728	51.1691666730154	1	1	1	1
XYLB	44.4122221397111	1	1	1	1	1	1	1
YAE1D1	47.7839283936132	1	20.4027231711327	1	1	1	1	1
YDJC	49.860045577965	1	26.206530471685	75.0487276247448	133.751768366242	1	1	61.8062107446399
YEATS4	30.1637846310846	1	20.9472729114271	67.4683198402349	1	1	1	1
YKT6	43.2905542666318	1	35.6027278388536	1	1	1	1	1
YPEL2	1	37.7401994341902	1	1	1	1	1	1
YPEL3	1	1	1	1	393.988071590498	1	1	1
YTHDC2	1	19.0776698228236	16.2707355211616	1	1	1	27.5008398472501	1
ZAK	1	1	59.7264201647338	1	1	1	1	1
ZAP70	1	1	1	432.554663807887	456.387011608166	1	583.845520966053	1
ZBED2	1	1	1	1	115.939593679628	1	1	1
ZBED3.AS1	36.4133161962358	1	1	1	1	1	1	1
ZBED6	51.1421657543794	1	19.7466374073513	48.6412785569986	1	1	1	1
ZBP1	1	1	1	71.6884705282881	22.7394037862935	1	61.787473696619	74.7127654936855
ZBTB1	1	1	19.507070412281	48.083410461867	52.7426836355182	1	74.3034727123313	1
ZBTB16	1	1	1	1	178.784539738436	1	1	1
ZBTB17	23.8691798250811	1	1	39.954032707731	1	1	1	1
ZBTB20	17.2060881415223	59.7463736928286	28.2261798143822	1	1	1	1	75.2025659586074
ZBTB24	1	1	1	1	1	1	1	41.706682255716
ZBTB25	1	1	1	1	1	1	50.1195148951935	1
ZBTB34	1	1	1	1	109.671785810399	1	1	1
ZBTB40	1	1	1	1	56.3949493849865	1	1	1
ZBTB43	1	1	1	27.4958658807439	1	1	26.5786704191691	1
ZC3H12A	1	1	1	103.837363068477	1	1	74.3479279274349	1
ZC3H6	1	1	1	1	1	1	13.36797877836	1
ZC3H8	1	1	1	1	1	1	35.9744910617385	1
ZDHHC20	1	1	23.3080747565173	38.6042182774204	1	1	39.545646546105	1
ZDHHC21	1	1	1	1	1	1	1	18.6242519700218
ZFAND2B	33.5842131191719	35.7295657980692	61.404340134855	1	155.679318617514	1	1	1
ZFYVE21	46.1930747762164	292.097123822305	86.9970258212272	1	1	71.9984867343794	1	1
ZFYVE27	28.0386352703921	1	17.842594934576	1	3.63491651885516	1	49.1130811772997	1
ZHX2	1	1	1	1	1	1	1	52.3755925113037
ZKSCAN7	1	1	1	1	16.5509590202222	1	1	1
ZKSCAN8	26.3595757697045	18.3743254020958	1	1	1	1	1	33.9505680807331
ZNF100	1	1	1	16.1488692665723	1	1	1	1
ZNF101	1	1	1	152.629218976525	1	1	126.826008586525	78.4911038036633
ZNF107	1	1	1	1	1	1	1	23.1078111149335
ZNF138	1	1	1	1	1	1	1	56.5337290262364
ZNF143	1	1	18.2147898666493	1	140.092581797659	1	1	1
ZNF148	1	1	15.6374517056876	30.08701822827	1	1	1	1
ZNF211	1	44.3262461974688	1	1	1	1	1	1
ZNF248	1	35.5756779546407	1	1	1	1	1	1
ZNF250	1	1	1	1	1	1	1	30.8509100719404
ZNF259	47.9661852813691	1	66.6614586934137	1	1	1	1	50.157838916328
ZNF260	1	1	1	1	43.1005549365787	1	19.6352776120699	37.1079839061452
ZNF266	1	35.1224304475994	1	69.5635317346803	52.2997083344437	1	60.6846088725578	1
ZNF274	1	1	15.0600342116366	1	1	1	1	69.327134482827
ZNF280B	28.0634810593948	1	1	1	1	1	1	1
ZNF286A	1	1	1	1	24.7399434840156	1	20.3430997616404	1
ZNF318	1	1	1	1	1	1	1	42.6510671559665
ZNF320	1	1	1	1	12.7057904596475	1	1	1
ZNF324	1	1	1	1	140.276301328026	1	1	1
ZNF345	1	92.1918661793812	1	1	1	1	1	1
ZNF347	1	1	1	1	1	1	19.2687306567644	1
ZNF384	15.6105765219522	1	1	1	50.133739851142	1	59.2416266589999	1
ZNF385D	1	63.4218980269351	1	1	1	1	1	1
ZNF426	24.358141934878	16.8954931440245	1	36.1470847738405	73.8495455603736	1	1	1
ZNF438	1	1	1	1	1	33.3329746104612	1	1
ZNF441	1	51.6964996722794	76.7722549776139	1	1	1	1	60.595368974895
ZNF521	1	135.452895079721	1	1	1	1	1	1
ZNF524	1	1	30.7395031128085	1	1	82.0206976125557	1	1
ZNF532	1	1	11.0102350993039	1	1	1	1	46.3730773664097
ZNF543	1	1	1	1	22.7380422180297	1	1	1
ZNF564	1	1	1	1	1	1	1	85.9988952599075
ZNF576	1	55.774160979687	1	1	1	1	1	1
ZNF581	25.9462809758403	1	40.2446899098522	1	1	93.6671584211951	1	1
ZNF586	1	1	1	1	1	1	1	81.4537768791581
ZNF593	105.308787062911	1	41.2620451715951	1	1	1	1	1
ZNF609	1	1	1	1	34.1332235861802	1	1	1
ZNF639	1	56.9315296702705	1	1	1	1	1	1
ZNF672	32.6238615917417	1	1	65.5050112574533	1	32.531113442447	1	1
ZNF674.AS1	1	1	1	1	1	1	1	15.2438585171708
ZNF680	1	50.8434283738053	1	1	1	1	1	1
ZNF692	38.38252499212	1	1	1	1	1	1	1
ZNF700	1	1	1	84.8528576825511	1	1	1	1
ZNF708	1	49.1734794669986	1	35.3421310546325	1	1	21.5162266312709	1
ZNF721	1	28.9061656669044	1	1	1	1	1	32.4687645704696
ZNF766	1	1	16.0879689402224	32.9202239989735	57.9151769812312	1	1	1
ZNF776	1	1	1	1	15.4864040100774	1	1	1
ZNF780A	1	1	1	1	1	1	28.8982103515694	17.1318156517842
ZNF786	1	1	1	1	50.4488946028382	1	1	1
ZNF788	1	1	1	1	1	1	1	11.7016601815953
ZNF791	27.3683362957998	31.3038970566109	1	50.9134430430385	1	1	80.286801968659	125.746021721359
ZNF80	1	1	1	28.5099782097544	1	1	1	1
ZNF829	1	1	1	11.3840780949626	1	1	1	1
ZNF876P	1	1	1	1	1	1	1	20.6796524937565
ZNF91	1	42.9418211277668	1	36.621472106266	101.01067432985	1	1	42.0092265274765
ZRSR2	1	1	1	26.6537090142555	69.1772245955788	1	1	1
ZSCAN12	1	1	1	21.5151721523052	1	1	1	16.9177549226013
ZSCAN21	27.2294342276009	1	1	1	1	1	1	1
ZWINT	1	1	66.2601530465455	1	1	1	1	1
ZXDC	1	1	1	21.2297901476127	1	1	18.8645271005542	1
